# Time-averaged data for fix log_x
# TimeStep v_E_x v_s_x
25611 0.263288 807.248
25612 0.263288 807.247
25613 0.263288 807.247
25614 0.263288 807.247
25615 0.263288 807.247
25616 0.263288 807.247
25617 0.263288 807.247
25618 0.263288 807.247
25619 0.263288 807.247
25620 0.263288 807.247
25621 0.263288 807.247
25622 0.263288 807.247
25623 0.263288 807.247
25624 0.263288 807.247
25625 0.263288 807.247
25626 0.263288 807.247
25627 0.263288 807.247
25628 0.263288 807.247
25629 0.263288 807.247
25630 0.263288 807.247
25631 0.263288 807.247
25632 0.263288 807.247
25633 0.263288 807.247
25634 0.263288 807.247
25635 0.263288 807.247
25636 0.263288 807.247
25637 0.263288 807.247
25638 0.263288 807.247
25639 0.263288 807.247
25640 0.263288 807.247
25641 0.263288 807.247
25642 0.263288 807.247
25643 0.263288 807.247
25644 0.263288 807.247
25645 0.263288 807.247
25646 0.263288 807.247
25647 0.263288 807.247
25648 0.263288 807.247
25649 0.263288 807.247
25650 0.263288 807.247
25651 0.263288 807.247
25652 0.263288 807.247
25653 0.263288 807.247
25654 0.263288 807.247
25655 0.263288 807.247
25656 0.263288 807.247
25657 0.263288 807.247
25658 0.263288 807.247
25659 0.263288 807.247
25660 0.263288 807.247
25661 0.263288 807.247
25662 0.263288 807.247
25663 0.263288 807.247
25664 0.263288 807.247
25665 0.263288 807.247
25666 0.263288 807.247
25667 0.263288 807.247
25668 0.263288 807.247
25669 0.263288 807.247
25670 0.263288 807.247
25671 0.263288 807.247
25672 0.263288 807.247
25673 0.263288 807.247
25674 0.263288 807.247
25675 0.263288 807.247
25676 0.263288 807.247
25677 0.263288 807.247
25678 0.263288 807.247
25679 0.263288 807.247
25680 0.263288 807.247
25681 0.263288 807.247
25682 0.263288 807.247
25683 0.263288 807.247
25684 0.263288 807.247
25685 0.263288 807.247
25686 0.263288 807.247
25687 0.263288 807.247
25688 0.263288 807.247
25689 0.263288 807.247
25690 0.263288 807.247
25691 0.263288 807.247
25692 0.263288 807.247
25693 0.263288 807.247
25694 0.263288 807.247
25695 0.263288 807.247
25696 0.263288 807.247
25697 0.263288 807.247
25698 0.263288 807.247
25699 0.263288 807.247
25700 0.263288 807.247
25701 0.263288 807.247
25702 0.263288 807.247
25703 0.263288 807.247
25704 0.263288 807.247
25705 0.263288 807.247
25706 0.263288 807.247
25707 0.263288 807.247
25708 0.263288 807.247
25709 0.263288 807.247
25710 0.263288 807.247
25711 0.263288 807.247
25712 0.263288 807.247
25713 0.263288 807.247
25714 0.263288 807.247
25715 0.263288 807.247
25716 0.263288 807.247
25717 0.263288 807.247
25718 0.263288 807.247
25719 0.263288 807.247
25720 0.263288 807.247
25721 0.263288 807.247
25722 0.263288 807.247
25723 0.263288 807.247
25724 0.263288 807.247
25725 0.263288 807.247
25726 0.263288 807.247
25727 0.263288 807.247
25728 0.263288 807.247
25729 0.263288 807.247
25730 0.263288 807.247
25731 0.263288 807.247
25732 0.263288 807.247
25733 0.263288 807.247
25734 0.263288 807.247
25735 0.263288 807.247
25736 0.263288 807.246
25737 0.263288 807.246
25738 0.263288 807.246
25739 0.263288 807.246
25740 0.263288 807.246
25741 0.263288 807.246
25742 0.263288 807.246
25743 0.263288 807.246
25744 0.263288 807.246
25745 0.263288 807.246
25746 0.263288 807.246
25747 0.263288 807.246
25748 0.263288 807.246
25749 0.263288 807.246
25750 0.263288 807.246
25751 0.263288 807.246
25752 0.263288 807.246
25753 0.263288 807.246
25754 0.263288 807.246
25755 0.263288 807.246
25756 0.263288 807.246
25757 0.263288 807.246
25758 0.263288 807.246
25759 0.263288 807.246
25760 0.263288 807.246
25761 0.263288 807.246
25762 0.263288 807.246
25763 0.263288 807.246
25764 0.263288 807.246
25765 0.263288 807.246
25766 0.263288 807.246
25767 0.263288 807.246
25768 0.263288 807.246
25769 0.263288 807.246
25770 0.263288 807.246
25771 0.263288 807.246
25772 0.263288 807.246
25773 0.263288 807.246
25774 0.263288 807.246
25775 0.263288 807.246
25776 0.263288 807.246
25777 0.263288 807.246
25778 0.263288 807.246
25779 0.263288 807.246
25780 0.263288 807.246
25781 0.263288 807.246
25782 0.263288 807.246
25783 0.263288 807.246
25784 0.263288 807.246
25785 0.263288 807.246
25786 0.263288 807.246
25787 0.263288 807.246
25788 0.263288 807.246
25789 0.263288 807.246
25790 0.263288 807.246
25791 0.263288 807.246
25792 0.263288 807.246
25793 0.263288 807.246
25794 0.263288 807.246
25795 0.263288 807.246
25796 0.263288 807.246
25797 0.263288 807.246
25798 0.263288 807.246
25799 0.263288 807.246
25800 0.263288 807.246
25801 0.263288 807.246
25802 0.263288 807.246
25803 0.263288 807.246
25804 0.263288 807.246
25805 0.263288 807.246
25806 0.263288 807.246
25807 0.263288 807.246
25808 0.263288 807.246
25809 0.263288 807.246
25810 0.263288 807.246
25811 0.263288 807.246
25812 0.263288 807.246
25813 0.263288 807.246
25814 0.263288 807.246
25815 0.263288 807.246
25816 0.263288 807.246
25817 0.263288 807.246
25818 0.263288 807.246
25819 0.263288 807.246
25820 0.263288 807.246
25821 0.263288 807.246
25822 0.263288 807.246
25823 0.263288 807.246
25824 0.263288 807.246
25825 0.263288 807.246
25826 0.263288 807.246
25827 0.263288 807.246
25828 0.263288 807.246
25829 0.263288 807.246
25830 0.263288 807.246
25831 0.263288 807.246
25832 0.263288 807.246
25833 0.263288 807.246
25834 0.263288 807.246
25835 0.263288 807.246
25836 0.263288 807.246
25837 0.263288 807.246
25838 0.263288 807.246
25839 0.263288 807.246
25840 0.263288 807.246
25841 0.263288 807.246
25842 0.263288 807.246
25843 0.263288 807.246
25844 0.263288 807.246
25845 0.263288 807.246
25846 0.263288 807.246
25847 0.263288 807.246
25848 0.263288 807.246
25849 0.263288 807.246
25850 0.263288 807.246
25851 0.263288 807.246
25852 0.263288 807.246
25853 0.263288 807.246
25854 0.263288 807.246
25855 0.263288 807.246
25856 0.263288 807.246
25857 0.263288 807.246
25858 0.263288 807.246
25859 0.263288 807.246
25860 0.263288 807.245
25861 0.263288 807.245
25862 0.263288 807.245
25863 0.263288 807.245
25864 0.263288 807.245
25865 0.263288 807.245
25866 0.263288 807.245
25867 0.263288 807.245
25868 0.263288 807.245
25869 0.263288 807.245
25870 0.263288 807.245
25871 0.263288 807.245
25872 0.263288 807.245
25873 0.263288 807.245
25874 0.263288 807.245
25875 0.263288 807.245
25876 0.263288 807.245
25877 0.263288 807.245
25878 0.263288 807.245
25879 0.263288 807.245
25880 0.263288 807.245
25881 0.263288 807.245
25882 0.263288 807.245
25883 0.263288 807.245
25884 0.263288 807.245
25885 0.263288 807.245
25886 0.263288 807.245
25887 0.263288 807.245
25888 0.263288 807.245
25889 0.263288 807.245
25890 0.263288 807.245
25891 0.263288 807.245
25892 0.263288 807.245
25893 0.263288 807.245
25894 0.263288 807.245
25895 0.263288 807.245
25896 0.263288 807.245
25897 0.263288 807.245
25898 0.263288 807.245
25899 0.263288 807.245
25900 0.263288 807.245
25901 0.263288 807.245
25902 0.263288 807.245
25903 0.263288 807.245
25904 0.263288 807.245
25905 0.263288 807.245
25906 0.263288 807.245
25907 0.263288 807.245
25908 0.263288 807.245
25909 0.263288 807.245
25910 0.263288 807.245
25911 0.263288 807.245
25912 0.263288 807.245
25913 0.263288 807.245
25914 0.263288 807.245
25915 0.263288 807.245
25916 0.263288 807.245
25917 0.263288 807.245
25918 0.263288 807.245
25919 0.263288 807.245
25920 0.263288 807.245
25921 0.263288 807.245
25922 0.263288 807.245
25923 0.263288 807.245
25924 0.263288 807.245
25925 0.263288 807.245
25926 0.263288 807.245
25927 0.263288 807.245
25928 0.263288 807.245
25929 0.263288 807.245
25930 0.263288 807.245
25931 0.263288 807.245
25932 0.263288 807.245
25933 0.263288 807.245
25934 0.263288 807.245
25935 0.263288 807.245
25936 0.263288 807.245
25937 0.263288 807.245
25938 0.263288 807.245
25939 0.263288 807.245
25940 0.263288 807.245
25941 0.263288 807.245
25942 0.263288 807.245
25943 0.263288 807.245
25944 0.263288 807.245
25945 0.263288 807.245
25946 0.263288 807.245
25947 0.263288 807.245
25948 0.263288 807.245
25949 0.263288 807.245
25950 0.263288 807.245
25951 0.263288 807.245
25952 0.263288 807.245
25953 0.263288 807.245
25954 0.263288 807.245
25955 0.263288 807.245
25956 0.263288 807.245
25957 0.263288 807.245
25958 0.263288 807.245
25959 0.263288 807.245
25960 0.263288 807.245
25961 0.263288 807.245
25962 0.263288 807.245
25963 0.263288 807.245
25964 0.263288 807.245
25965 0.263288 807.245
25966 0.263288 807.245
25967 0.263288 807.245
25968 0.263288 807.245
25969 0.263288 807.245
25970 0.263288 807.245
25971 0.263288 807.245
25972 0.263288 807.245
25973 0.263288 807.245
25974 0.263288 807.245
25975 0.263288 807.245
25976 0.263288 807.245
25977 0.263288 807.245
25978 0.263288 807.245
25979 0.263288 807.245
25980 0.263288 807.245
25981 0.263288 807.245
25982 0.263288 807.245
25983 0.263288 807.245
25984 0.263288 807.244
25985 0.263288 807.244
25986 0.263288 807.244
25987 0.263288 807.244
25988 0.263288 807.244
25989 0.263288 807.244
25990 0.263288 807.244
25991 0.263288 807.244
25992 0.263288 807.244
25993 0.263288 807.244
25994 0.263288 807.244
25995 0.263288 807.244
25996 0.263288 807.244
25997 0.263288 807.244
25998 0.263288 807.244
25999 0.263288 807.244
26000 0.263288 807.244
26001 0.263288 807.244
26002 0.263288 807.244
26003 0.263288 807.244
26004 0.263288 807.244
26005 0.263288 807.244
26006 0.263288 807.244
26007 0.263288 807.244
26008 0.263288 807.244
26009 0.263288 807.244
26010 0.263288 807.244
26011 0.263288 807.244
26012 0.263288 807.244
26013 0.263288 807.244
26014 0.263288 807.244
26015 0.263288 807.244
26016 0.263288 807.244
26017 0.263288 807.244
26018 0.263288 807.244
26019 0.263288 807.244
26020 0.263288 807.244
26021 0.263288 807.244
26022 0.263288 807.244
26023 0.263288 807.244
26024 0.263288 807.244
26025 0.263288 807.244
26026 0.263288 807.244
26027 0.263288 807.244
26028 0.263288 807.244
26029 0.263288 807.244
26030 0.263288 807.244
26031 0.263288 807.244
26032 0.263288 807.244
26033 0.263288 807.244
26034 0.263288 807.244
26035 0.263288 807.244
26036 0.263288 807.244
26037 0.263288 807.244
26038 0.263288 807.244
26039 0.263288 807.244
26040 0.263288 807.244
26041 0.263288 807.244
26042 0.263288 807.244
26043 0.263288 807.244
26044 0.263288 807.244
26045 0.263288 807.244
26046 0.263288 807.244
26047 0.263288 807.244
26048 0.263288 807.244
26049 0.263288 807.244
26050 0.263288 807.244
26051 0.263288 807.244
26052 0.263288 807.244
26053 0.263288 807.244
26054 0.263288 807.244
26055 0.263288 807.244
26056 0.263288 807.244
26057 0.263288 807.244
26058 0.263288 807.244
26059 0.263288 807.244
26060 0.263288 807.244
26061 0.263288 807.244
26062 0.263288 807.244
26063 0.263288 807.244
26064 0.263288 807.244
26065 0.263288 807.244
26066 0.263288 807.244
26067 0.263288 807.244
26068 0.263288 807.244
26069 0.263288 807.244
26070 0.263288 807.244
26071 0.263288 807.244
26072 0.263288 807.244
26073 0.263288 807.244
26074 0.263288 807.244
26075 0.263288 807.244
26076 0.263288 807.244
26077 0.263288 807.244
26078 0.263288 807.244
26079 0.263288 807.244
26080 0.263288 807.244
26081 0.263288 807.244
26082 0.263288 807.244
26083 0.263288 807.244
26084 0.263288 807.244
26085 0.263288 807.244
26086 0.263288 807.244
26087 0.263288 807.244
26088 0.263288 807.244
26089 0.263288 807.244
26090 0.263288 807.244
26091 0.263288 807.244
26092 0.263288 807.244
26093 0.263288 807.244
26094 0.263288 807.244
26095 0.263288 807.244
26096 0.263288 807.244
26097 0.263288 807.244
26098 0.263288 807.244
26099 0.263288 807.244
26100 0.263288 807.244
26101 0.263288 807.244
26102 0.263288 807.244
26103 0.263288 807.244
26104 0.263288 807.244
26105 0.263288 807.244
26106 0.263288 807.244
26107 0.263288 807.244
26108 0.263288 807.243
26109 0.263288 807.243
26110 0.263288 807.243
26111 0.263288 807.243
26112 0.263288 807.243
26113 0.263288 807.243
26114 0.263288 807.243
26115 0.263288 807.243
26116 0.263288 807.243
26117 0.263288 807.243
26118 0.263288 807.243
26119 0.263288 807.243
26120 0.263288 807.243
26121 0.263288 807.243
26122 0.263288 807.243
26123 0.263288 807.243
26124 0.263288 807.243
26125 0.263288 807.243
26126 0.263288 807.243
26127 0.263288 807.243
26128 0.263288 807.243
26129 0.263288 807.243
26130 0.263288 807.243
26131 0.263288 807.243
26132 0.263288 807.243
26133 0.263288 807.243
26134 0.263288 807.243
26135 0.263288 807.243
26136 0.263288 807.243
26137 0.263288 807.243
26138 0.263288 807.243
26139 0.263288 807.243
26140 0.263288 807.243
26141 0.263288 807.243
26142 0.263288 807.243
26143 0.263288 807.243
26144 0.263288 807.243
26145 0.263288 807.243
26146 0.263288 807.243
26147 0.263288 807.243
26148 0.263288 807.243
26149 0.263288 807.243
26150 0.263288 807.243
26151 0.263288 807.243
26152 0.263288 807.243
26153 0.263288 807.243
26154 0.263288 807.243
26155 0.263288 807.243
26156 0.263288 807.243
26157 0.263288 807.243
26158 0.263288 807.243
26159 0.263288 807.243
26160 0.263288 807.243
26161 0.263288 807.243
26162 0.263288 807.243
26163 0.263288 807.243
26164 0.263288 807.243
26165 0.263288 807.243
26166 0.263288 807.243
26167 0.263288 807.243
26168 0.263288 807.243
26169 0.263288 807.243
26170 0.263288 807.243
26171 0.263288 807.243
26172 0.263288 807.243
26173 0.263288 807.243
26174 0.263288 807.243
26175 0.263288 807.243
26176 0.263288 807.243
26177 0.263288 807.243
26178 0.263288 807.243
26179 0.263288 807.243
26180 0.263288 807.243
26181 0.263288 807.243
26182 0.263288 807.243
26183 0.263288 807.243
26184 0.263288 807.243
26185 0.263288 807.243
26186 0.263288 807.243
26187 0.263288 807.243
26188 0.263288 807.243
26189 0.263288 807.243
26190 0.263288 807.243
26191 0.263288 807.243
26192 0.263288 807.243
26193 0.263288 807.243
26194 0.263288 807.243
26195 0.263288 807.243
26196 0.263288 807.243
26197 0.263288 807.243
26198 0.263288 807.243
26199 0.263288 807.243
26200 0.263288 807.243
26201 0.263288 807.243
26202 0.263288 807.243
26203 0.263288 807.243
26204 0.263288 807.243
26205 0.263288 807.243
26206 0.263288 807.243
26207 0.263288 807.243
26208 0.263288 807.243
26209 0.263288 807.243
26210 0.263288 807.243
26211 0.263288 807.243
26212 0.263288 807.243
26213 0.263288 807.243
26214 0.263288 807.243
26215 0.263288 807.243
26216 0.263288 807.243
26217 0.263288 807.243
26218 0.263288 807.243
26219 0.263288 807.243
26220 0.263288 807.243
26221 0.263288 807.243
26222 0.263288 807.243
26223 0.263288 807.243
26224 0.263288 807.243
26225 0.263288 807.243
26226 0.263288 807.243
26227 0.263288 807.243
26228 0.263288 807.243
26229 0.263288 807.243
26230 0.263288 807.243
26231 0.263288 807.243
26232 0.263288 807.242
26233 0.263288 807.242
26234 0.263288 807.242
26235 0.263288 807.242
26236 0.263288 807.242
26237 0.263288 807.242
26238 0.263288 807.242
26239 0.263288 807.242
26240 0.263288 807.242
26241 0.263288 807.242
26242 0.263288 807.242
26243 0.263288 807.242
26244 0.263288 807.242
26245 0.263288 807.242
26246 0.263288 807.242
26247 0.263288 807.242
26248 0.263288 807.242
26249 0.263288 807.242
26250 0.263288 807.242
26251 0.263288 807.242
26252 0.263288 807.242
26253 0.263288 807.242
26254 0.263288 807.242
26255 0.263288 807.242
26256 0.263288 807.242
26257 0.263288 807.242
26258 0.263288 807.242
26259 0.263288 807.242
26260 0.263288 807.242
26261 0.263288 807.242
26262 0.263288 807.242
26263 0.263288 807.242
26264 0.263288 807.242
26265 0.263288 807.242
26266 0.263288 807.242
26267 0.263288 807.242
26268 0.263288 807.242
26269 0.263288 807.242
26270 0.263288 807.242
26271 0.263288 807.242
26272 0.263288 807.242
26273 0.263288 807.242
26274 0.263288 807.242
26275 0.263288 807.242
26276 0.263288 807.242
26277 0.263288 807.242
26278 0.263288 807.242
26279 0.263288 807.242
26280 0.263288 807.242
26281 0.263288 807.242
26282 0.263288 807.242
26283 0.263288 807.242
26284 0.263288 807.242
26285 0.263288 807.242
26286 0.263288 807.242
26287 0.263288 807.242
26288 0.263288 807.242
26289 0.263288 807.242
26290 0.263288 807.242
26291 0.263288 807.242
26292 0.263288 807.242
26293 0.263288 807.242
26294 0.263288 807.242
26295 0.263288 807.242
26296 0.263288 807.242
26297 0.263288 807.242
26298 0.263288 807.242
26299 0.263288 807.242
26300 0.263288 807.242
26301 0.263288 807.242
26302 0.263288 807.242
26303 0.263288 807.242
26304 0.263288 807.242
26305 0.263288 807.242
26306 0.263288 807.242
26307 0.263288 807.242
26308 0.263288 807.242
26309 0.263288 807.242
26310 0.263288 807.242
26311 0.263288 807.242
26312 0.263288 807.242
26313 0.263288 807.242
26314 0.263288 807.242
26315 0.263288 807.242
26316 0.263288 807.242
26317 0.263288 807.242
26318 0.263288 807.242
26319 0.263288 807.242
26320 0.263288 807.242
26321 0.263288 807.242
26322 0.263288 807.242
26323 0.263288 807.242
26324 0.263288 807.242
26325 0.263288 807.242
26326 0.263288 807.242
26327 0.263288 807.242
26328 0.263288 807.242
26329 0.263288 807.242
26330 0.263288 807.242
26331 0.263288 807.242
26332 0.263288 807.242
26333 0.263288 807.242
26334 0.263288 807.242
26335 0.263288 807.242
26336 0.263288 807.242
26337 0.263288 807.242
26338 0.263288 807.242
26339 0.263288 807.242
26340 0.263288 807.242
26341 0.263288 807.242
26342 0.263288 807.242
26343 0.263288 807.242
26344 0.263288 807.242
26345 0.263288 807.242
26346 0.263288 807.242
26347 0.263288 807.242
26348 0.263288 807.242
26349 0.263288 807.242
26350 0.263288 807.242
26351 0.263288 807.242
26352 0.263288 807.242
26353 0.263288 807.242
26354 0.263288 807.242
26355 0.263288 807.241
26356 0.263288 807.241
26357 0.263288 807.241
26358 0.263288 807.241
26359 0.263288 807.241
26360 0.263288 807.241
26361 0.263288 807.241
26362 0.263288 807.241
26363 0.263288 807.241
26364 0.263288 807.241
26365 0.263288 807.241
26366 0.263288 807.241
26367 0.263288 807.241
26368 0.263288 807.241
26369 0.263288 807.241
26370 0.263288 807.241
26371 0.263288 807.241
26372 0.263288 807.241
26373 0.263288 807.241
26374 0.263288 807.241
26375 0.263288 807.241
26376 0.263288 807.241
26377 0.263288 807.241
26378 0.263288 807.241
26379 0.263288 807.241
26380 0.263288 807.241
26381 0.263288 807.241
26382 0.263288 807.241
26383 0.263288 807.241
26384 0.263288 807.241
26385 0.263288 807.241
26386 0.263288 807.241
26387 0.263288 807.241
26388 0.263288 807.241
26389 0.263288 807.241
26390 0.263288 807.241
26391 0.263288 807.241
26392 0.263288 807.241
26393 0.263288 807.241
26394 0.263288 807.241
26395 0.263288 807.241
26396 0.263288 807.241
26397 0.263288 807.241
26398 0.263288 807.241
26399 0.263288 807.241
26400 0.263288 807.241
26401 0.263288 807.241
26402 0.263288 807.241
26403 0.263288 807.241
26404 0.263288 807.241
26405 0.263288 807.241
26406 0.263288 807.241
26407 0.263288 807.241
26408 0.263288 807.241
26409 0.263288 807.241
26410 0.263288 807.241
26411 0.263288 807.241
26412 0.263288 807.241
26413 0.263288 807.241
26414 0.263288 807.241
26415 0.263288 807.241
26416 0.263288 807.241
26417 0.263288 807.241
26418 0.263288 807.241
26419 0.263288 807.241
26420 0.263288 807.241
26421 0.263288 807.241
26422 0.263288 807.241
26423 0.263288 807.241
26424 0.263288 807.241
26425 0.263288 807.241
26426 0.263288 807.241
26427 0.263288 807.241
26428 0.263288 807.241
26429 0.263288 807.241
26430 0.263288 807.241
26431 0.263288 807.241
26432 0.263288 807.241
26433 0.263288 807.241
26434 0.263288 807.241
26435 0.263288 807.241
26436 0.263288 807.241
26437 0.263288 807.241
26438 0.263288 807.241
26439 0.263288 807.241
26440 0.263288 807.241
26441 0.263288 807.241
26442 0.263288 807.241
26443 0.263288 807.241
26444 0.263288 807.241
26445 0.263288 807.241
26446 0.263288 807.241
26447 0.263288 807.241
26448 0.263288 807.241
26449 0.263288 807.241
26450 0.263288 807.241
26451 0.263288 807.241
26452 0.263288 807.241
26453 0.263288 807.241
26454 0.263288 807.241
26455 0.263288 807.241
26456 0.263288 807.241
26457 0.263288 807.241
26458 0.263288 807.241
26459 0.263288 807.241
26460 0.263288 807.241
26461 0.263288 807.241
26462 0.263288 807.241
26463 0.263288 807.241
26464 0.263288 807.241
26465 0.263288 807.241
26466 0.263288 807.241
26467 0.263288 807.241
26468 0.263288 807.241
26469 0.263288 807.241
26470 0.263288 807.241
26471 0.263288 807.241
26472 0.263288 807.241
26473 0.263288 807.241
26474 0.263288 807.241
26475 0.263288 807.241
26476 0.263288 807.241
26477 0.263288 807.241
26478 0.263288 807.241
26479 0.263288 807.24
26480 0.263288 807.24
26481 0.263288 807.24
26482 0.263288 807.24
26483 0.263288 807.24
26484 0.263288 807.24
26485 0.263288 807.24
26486 0.263288 807.24
26487 0.263288 807.24
26488 0.263288 807.24
26489 0.263288 807.24
26490 0.263288 807.24
26491 0.263288 807.24
26492 0.263288 807.24
26493 0.263288 807.24
26494 0.263288 807.24
26495 0.263288 807.24
26496 0.263288 807.24
26497 0.263288 807.24
26498 0.263288 807.24
26499 0.263288 807.24
26500 0.263288 807.24
26501 0.263288 807.24
26502 0.263288 807.24
26503 0.263288 807.24
26504 0.263288 807.24
26505 0.263288 807.24
26506 0.263288 807.24
26507 0.263288 807.24
26508 0.263288 807.24
26509 0.263288 807.24
26510 0.263288 807.24
26511 0.263288 807.24
26512 0.263288 807.24
26513 0.263288 807.24
26514 0.263288 807.24
26515 0.263288 807.24
26516 0.263288 807.24
26517 0.263288 807.24
26518 0.263288 807.24
26519 0.263288 807.24
26520 0.263288 807.24
26521 0.263288 807.24
26522 0.263288 807.24
26523 0.263288 807.24
26524 0.263288 807.24
26525 0.263288 807.24
26526 0.263288 807.24
26527 0.263288 807.24
26528 0.263288 807.24
26529 0.263288 807.24
26530 0.263288 807.24
26531 0.263288 807.24
26532 0.263288 807.24
26533 0.263288 807.24
26534 0.263288 807.24
26535 0.263288 807.24
26536 0.263288 807.24
26537 0.263288 807.24
26538 0.263288 807.24
26539 0.263288 807.24
26540 0.263288 807.24
26541 0.263288 807.24
26542 0.263288 807.24
26543 0.263288 807.24
26544 0.263288 807.24
26545 0.263288 807.24
26546 0.263288 807.24
26547 0.263288 807.24
26548 0.263288 807.24
26549 0.263288 807.24
26550 0.263288 807.24
26551 0.263288 807.24
26552 0.263288 807.24
26553 0.263288 807.24
26554 0.263288 807.24
26555 0.263288 807.24
26556 0.263288 807.24
26557 0.263288 807.24
26558 0.263288 807.24
26559 0.263288 807.24
26560 0.263288 807.24
26561 0.263288 807.24
26562 0.263288 807.24
26563 0.263288 807.24
26564 0.263288 807.24
26565 0.263288 807.24
26566 0.263288 807.24
26567 0.263288 807.24
26568 0.263288 807.24
26569 0.263288 807.24
26570 0.263288 807.24
26571 0.263288 807.24
26572 0.263288 807.24
26573 0.263288 807.24
26574 0.263288 807.24
26575 0.263288 807.24
26576 0.263288 807.24
26577 0.263288 807.24
26578 0.263288 807.24
26579 0.263288 807.24
26580 0.263288 807.24
26581 0.263288 807.24
26582 0.263288 807.24
26583 0.263288 807.24
26584 0.263288 807.24
26585 0.263288 807.24
26586 0.263288 807.24
26587 0.263288 807.24
26588 0.263288 807.24
26589 0.263288 807.24
26590 0.263288 807.24
26591 0.263288 807.24
26592 0.263288 807.24
26593 0.263288 807.24
26594 0.263288 807.24
26595 0.263288 807.24
26596 0.263288 807.24
26597 0.263288 807.24
26598 0.263288 807.24
26599 0.263288 807.24
26600 0.263288 807.24
26601 0.263288 807.24
26602 0.263288 807.24
26603 0.263288 807.239
26604 0.263288 807.239
26605 0.263288 807.239
26606 0.263288 807.239
26607 0.263288 807.239
26608 0.263288 807.239
26609 0.263288 807.239
26610 0.263288 807.239
26611 0.263288 807.239
26612 0.263288 807.239
26613 0.263288 807.239
26614 0.263288 807.239
26615 0.263288 807.239
26616 0.263288 807.239
26617 0.263288 807.239
26618 0.263288 807.239
26619 0.263288 807.239
26620 0.263288 807.239
26621 0.263288 807.239
26622 0.263288 807.239
26623 0.263288 807.239
26624 0.263288 807.239
26625 0.263288 807.239
26626 0.263288 807.239
26627 0.263288 807.239
26628 0.263288 807.239
26629 0.263288 807.239
26630 0.263288 807.239
26631 0.263288 807.239
26632 0.263288 807.239
26633 0.263288 807.239
26634 0.263288 807.239
26635 0.263288 807.239
26636 0.263288 807.239
26637 0.263288 807.239
26638 0.263288 807.239
26639 0.263288 807.239
26640 0.263288 807.239
26641 0.263288 807.239
26642 0.263288 807.239
26643 0.263288 807.239
26644 0.263288 807.239
26645 0.263288 807.239
26646 0.263288 807.239
26647 0.263288 807.239
26648 0.263288 807.239
26649 0.263288 807.239
26650 0.263288 807.239
26651 0.263288 807.239
26652 0.263288 807.239
26653 0.263288 807.239
26654 0.263288 807.239
26655 0.263288 807.239
26656 0.263288 807.239
26657 0.263288 807.239
26658 0.263288 807.239
26659 0.263288 807.239
26660 0.263288 807.239
26661 0.263288 807.239
26662 0.263288 807.239
26663 0.263288 807.239
26664 0.263288 807.239
26665 0.263288 807.239
26666 0.263288 807.239
26667 0.263288 807.239
26668 0.263288 807.239
26669 0.263288 807.239
26670 0.263288 807.239
26671 0.263288 807.239
26672 0.263288 807.239
26673 0.263288 807.239
26674 0.263288 807.239
26675 0.263288 807.239
26676 0.263288 807.239
26677 0.263288 807.239
26678 0.263288 807.239
26679 0.263288 807.239
26680 0.263288 807.239
26681 0.263288 807.239
26682 0.263288 807.239
26683 0.263288 807.239
26684 0.263288 807.239
26685 0.263288 807.239
26686 0.263288 807.239
26687 0.263288 807.239
26688 0.263288 807.239
26689 0.263288 807.239
26690 0.263288 807.239
26691 0.263288 807.239
26692 0.263288 807.239
26693 0.263288 807.239
26694 0.263288 807.239
26695 0.263288 807.239
26696 0.263288 807.239
26697 0.263288 807.239
26698 0.263288 807.239
26699 0.263288 807.239
26700 0.263288 807.239
26701 0.263288 807.239
26702 0.263288 807.239
26703 0.263288 807.239
26704 0.263288 807.239
26705 0.263288 807.239
26706 0.263288 807.239
26707 0.263288 807.239
26708 0.263288 807.239
26709 0.263288 807.239
26710 0.263288 807.239
26711 0.263288 807.239
26712 0.263288 807.239
26713 0.263288 807.239
26714 0.263288 807.239
26715 0.263288 807.239
26716 0.263288 807.239
26717 0.263288 807.239
26718 0.263288 807.239
26719 0.263288 807.239
26720 0.263288 807.239
26721 0.263288 807.239
26722 0.263288 807.239
26723 0.263288 807.239
26724 0.263288 807.239
26725 0.263288 807.239
26726 0.263288 807.239
26727 0.263288 807.238
26728 0.263288 807.238
26729 0.263288 807.238
26730 0.263288 807.238
26731 0.263288 807.238
26732 0.263288 807.238
26733 0.263288 807.238
26734 0.263288 807.238
26735 0.263288 807.238
26736 0.263288 807.238
26737 0.263288 807.238
26738 0.263288 807.238
26739 0.263288 807.238
26740 0.263288 807.238
26741 0.263288 807.238
26742 0.263288 807.238
26743 0.263288 807.238
26744 0.263288 807.238
26745 0.263288 807.238
26746 0.263288 807.238
26747 0.263288 807.238
26748 0.263288 807.238
26749 0.263288 807.238
26750 0.263288 807.238
26751 0.263288 807.238
26752 0.263288 807.238
26753 0.263288 807.238
26754 0.263288 807.238
26755 0.263288 807.238
26756 0.263288 807.238
26757 0.263288 807.238
26758 0.263288 807.238
26759 0.263288 807.238
26760 0.263288 807.238
26761 0.263288 807.238
26762 0.263288 807.238
26763 0.263288 807.238
26764 0.263288 807.238
26765 0.263288 807.238
26766 0.263288 807.238
26767 0.263288 807.238
26768 0.263288 807.238
26769 0.263288 807.238
26770 0.263288 807.238
26771 0.263288 807.238
26772 0.263288 807.238
26773 0.263288 807.238
26774 0.263288 807.238
