# Time-averaged data for fix logger
# TimeStep v_time_ps c_sumFobs0 c_sumFmag0 c_sumFobs1 c_sumFmag1 c_sumFobs2 c_sumFmag2 c_sumFobs3 c_sumFmag3 c_sumFobs4 c_sumFmag4 c_sumFobs5 c_sumFmag5 c_sumFobs6 c_sumFmag6 c_sumFobs7 c_sumFmag7 c_sumFobs8 c_sumFmag8 c_sumFobs9 c_sumFmag9
48718 24.359 -1.92762e+14 2.43625e+14 2.89256e+06 3.11155e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48719 24.3595 3.40256e+14 8.43636e+14 2.85772e+06 3.07449e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48720 24.36 -1.65273e+15 1.8546e+15 2.82322e+06 3.03777e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48721 24.3605 -1.80536e+14 2.26953e+14 2.78905e+06 3.00139e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48722 24.361 -1.78891e+14 2.24196e+14 2.7552e+06 2.96535e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48723 24.3615 -1.7726e+14 2.21484e+14 2.72169e+06 2.92966e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48724 24.362 -1.75645e+14 2.18816e+14 2.6885e+06 2.8943e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48725 24.3625 -2.01538e+15 2.12836e+15 2.65564e+06 2.85929e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48726 24.363 -9.06744e+14 9.68422e+14 2.62311e+06 2.82462e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48727 24.3635 -1.63255e+14 2.03188e+14 2.59091e+06 2.79029e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48728 24.364 -1.6177e+14 2.00764e+14 2.55902e+06 2.7563e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48729 24.3645 -1.60297e+14 1.98379e+14 2.52747e+06 2.72264e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48730 24.365 -1.58839e+14 1.96032e+14 2.49624e+06 2.68933e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48731 24.3655 -1.57395e+14 1.93723e+14 2.46533e+06 2.65635e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48732 24.366 -1.55964e+14 1.91451e+14 2.43474e+06 2.6237e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48733 24.3665 3.03244e+14 7.54421e+14 2.40447e+06 2.5914e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48734 24.367 -1.88217e+14 2.30835e+14 2.37452e+06 2.55942e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48735 24.3675 -1.48588e+14 1.80905e+14 2.34488e+06 2.52778e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48736 24.368 -3.10527e+15 3.87219e+15 2.31557e+06 2.49647e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48737 24.3685 -1.42701e+14 1.72774e+14 2.28656e+06 2.46548e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48738 24.369 -1.41388e+14 1.70772e+14 2.25787e+06 2.43483e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48739 24.3695 -1.40089e+14 1.68802e+14 2.22949e+06 2.4045e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48740 24.37 -1.78863e+14 2.18201e+14 2.20142e+06 2.3745e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48741 24.3705 -2.42399e+15 4.82271e+15 2.17366e+06 2.34482e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48742 24.371 1.1466e+14 4.89461e+14 2.14621e+06 2.31547e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48743 24.3715 -1.25719e+14 1.4942e+14 2.11906e+06 2.28643e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48744 24.372 -1.24536e+14 1.47692e+14 2.09221e+06 2.25771e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48745 24.3725 -1.23366e+14 1.45992e+14 2.06566e+06 2.22931e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48746 24.373 4.66292e+14 7.67158e+14 2.03942e+06 2.20122e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48747 24.3735 -1.54917e+15 2.15144e+15 2.01346e+06 2.17345e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48748 24.374 -1.09185e+14 1.29241e+14 1.98781e+06 2.14599e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48749 24.3745 -1.08152e+14 1.27752e+14 1.96244e+06 2.11883e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48750 24.375 -1.07131e+14 1.26287e+14 1.93737e+06 2.09199e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48751 24.3755 -1.06121e+14 1.24845e+14 1.91259e+06 2.06545e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48752 24.376 -3.29982e+14 3.59286e+14 1.88809e+06 2.03921e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48753 24.3765 -1.00366e+14 1.18077e+14 1.86388e+06 2.01327e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48754 24.377 -9.94233e+13 1.1674e+14 1.83995e+06 1.98763e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48755 24.3775 -5.27683e+15 5.96598e+15 1.8163e+06 1.96229e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48756 24.378 -9.0561e+13 1.0621e+14 1.79293e+06 1.93724e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48757 24.3785 3.35161e+14 7.09052e+14 1.76984e+06 1.91248e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48758 24.379 -2.05094e+15 2.85577e+15 1.74702e+06 1.88801e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48759 24.3795 -8.1479e+13 9.47295e+13 1.72447e+06 1.86383e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48760 24.38 -4.73351e+14 5.5594e+14 1.70219e+06 1.83994e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48761 24.3805 -1.5228e+13 3.4952e+14 1.68017e+06 1.81632e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48762 24.381 7.39851e+13 2.2583e+14 1.65843e+06 1.79299e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48763 24.3815 -6.80716e+13 7.87347e+13 1.63694e+06 1.76994e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48764 24.382 -1.95727e+15 2.27007e+15 1.61572e+06 1.74716e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48765 24.3825 -6.33095e+13 7.29487e+13 1.59475e+06 1.72466e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48766 24.383 -6.26776e+13 7.20953e+13 1.57404e+06 1.70243e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48767 24.3835 -2.23227e+15 2.24586e+15 1.55358e+06 1.68046e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48768 24.384 2.93519e+14 6.21053e+14 1.53337e+06 1.65876e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48769 24.3845 -5.76641e+13 6.67027e+13 1.51341e+06 1.63733e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48770 24.385 -4.96192e+13 5.7068e+13 1.49369e+06 1.61616e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48771 24.3855 -4.91099e+13 5.63855e+13 1.47422e+06 1.59524e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48772 24.386 -4.86072e+13 5.57143e+13 1.455e+06 1.57459e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48773 24.3865 -3.15148e+15 3.23028e+15 1.43601e+06 1.55419e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48774 24.387 -4.37485e+13 5.04438e+13 1.41726e+06 1.53403e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48775 24.3875 -4.33014e+13 4.98433e+13 1.39874e+06 1.51413e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48776 24.388 -4.28599e+13 4.92527e+13 1.38045e+06 1.49448e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48777 24.3885 -4.24241e+13 4.86718e+13 1.3624e+06 1.47507e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48778 24.389 -4.19939e+13 4.81004e+13 1.34457e+06 1.4559e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48779 24.3895 -4.15692e+13 4.75382e+13 1.32697e+06 1.43698e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48780 24.39 -4.11498e+13 4.69851e+13 1.30959e+06 1.41829e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48781 24.3905 -4.07359e+13 4.64409e+13 1.29243e+06 1.39983e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48782 24.391 3.78551e+14 6.36487e+14 1.27548e+06 1.38161e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48783 24.3915 2.68372e+14 4.76393e+14 1.25876e+06 1.36362e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48784 24.392 -3.67381e+13 4.09055e+13 1.24225e+06 1.34585e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48785 24.3925 -3.63546e+13 4.0423e+13 1.22595e+06 1.32831e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48786 24.393 -3.59762e+13 3.99483e+13 1.20986e+06 1.311e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48787 24.3935 -3.56029e+13 3.94813e+13 1.19397e+06 1.2939e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48788 24.394 -3.52346e+13 3.90219e+13 1.17829e+06 1.27702e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48789 24.3945 -3.48712e+13 3.857e+13 1.16281e+06 1.26036e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48790 24.395 -3.45126e+13 3.81253e+13 1.14754e+06 1.24391e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48791 24.3955 -3.41588e+13 3.76878e+13 1.13246e+06 1.22768e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48792 24.396 9.83585e+13 1.65819e+14 1.11757e+06 1.21165e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48793 24.3965 -1.08047e+14 1.13885e+14 1.10288e+06 1.19583e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48794 24.397 -2.9313e+13 3.24791e+13 1.08838e+06 1.18021e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48795 24.3975 -2.90128e+13 3.21063e+13 1.07407e+06 1.1648e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48796 24.398 -2.87166e+13 3.17395e+13 1.05995e+06 1.14958e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48797 24.3985 -2.84243e+13 3.13784e+13 1.04601e+06 1.13456e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48798 24.399 -2.8136e+13 3.10231e+13 1.03226e+06 1.11974e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48799 24.3995 -2.78514e+13 3.06734e+13 1.01868e+06 1.10511e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48800 24.4 -2.75706e+13 3.03292e+13 1.00528e+06 1.09068e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48801 24.4005 -2.72934e+13 2.99904e+13 992064 1.07643e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48802 24.401 -2.702e+13 2.96568e+13 979019 1.06236e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48803 24.4015 -2.67501e+13 2.93285e+13 966145 1.04849e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48804 24.402 -2.64838e+13 2.90052e+13 953442 1.03479e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48805 24.4025 -2.6221e+13 2.86869e+13 940908 1.02127e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48806 24.403 -2.59617e+13 2.83735e+13 928539 1.00794e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48807 24.4035 -2.57057e+13 2.8065e+13 916335 994775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48808 24.404 -2.54531e+13 2.77611e+13 904293 981786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48809 24.4045 -2.52038e+13 2.74618e+13 892411 968970 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48810 24.405 -2.49577e+13 2.71671e+13 880688 956323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48811 24.4055 -2.47148e+13 2.68768e+13 869121 943844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48812 24.406 -2.44751e+13 2.65909e+13 857709 931530 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48813 24.4065 -2.42385e+13 2.63092e+13 846450 919380 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48814 24.407 -1.61295e+14 1.63792e+14 835341 907391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48815 24.4075 -1.98385e+13 2.18092e+13 824381 895563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48816 24.408 -1.96495e+13 2.15788e+13 813568 883892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48817 24.4085 -1.94629e+13 2.13517e+13 802901 872376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48818 24.409 -1.92786e+13 2.1128e+13 792377 861015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48819 24.4095 -1.90966e+13 2.09076e+13 781995 849805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48820 24.41 -1.89169e+13 2.06904e+13 771752 838746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48821 24.4105 -1.87394e+13 2.04764e+13 761648 827835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48822 24.411 -1.85642e+13 2.02655e+13 751680 817070 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48823 24.4115 -1.83911e+13 2.00577e+13 741847 806449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48824 24.412 -1.82202e+13 1.98528e+13 732147 795972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48825 24.4125 -1.80513e+13 1.96509e+13 722578 785635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48826 24.413 -1.78846e+13 1.94518e+13 713139 775438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48827 24.4135 -1.77199e+13 1.92556e+13 703828 765378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48828 24.414 -1.75573e+13 1.90622e+13 694643 755453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48829 24.4145 -1.73967e+13 1.88716e+13 685582 745663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48830 24.415 -1.7238e+13 1.86836e+13 676645 736005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48831 24.4155 -1.70813e+13 1.84983e+13 667830 726477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48832 24.416 -1.69265e+13 1.83156e+13 659134 717078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48833 24.4165 -1.67736e+13 1.81354e+13 650557 707807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48834 24.417 -8.82427e+14 8.91783e+14 642097 698661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48835 24.4175 -1.25448e+13 1.38179e+13 633752 689639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48836 24.418 -1.24355e+13 1.36839e+13 625521 680739 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48837 24.4185 -1.23275e+13 1.35518e+13 617402 671961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48838 24.419 -1.22207e+13 1.34214e+13 609395 663301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48839 24.4195 -1.21151e+13 1.32928e+13 601496 654759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48840 24.42 -1.20107e+13 1.31659e+13 593706 646334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48841 24.4205 -1.19075e+13 1.30407e+13 586023 638023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48842 24.421 -1.18054e+13 1.29172e+13 578444 629825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48843 24.4215 -1.17045e+13 1.27953e+13 570970 621739 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48844 24.422 4.47389e+14 5.35153e+14 563597 613763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48845 24.4225 -7.81724e+13 8.94966e+13 556326 605896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48846 24.423 -7.98998e+12 8.4994e+12 549155 598136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48847 24.4235 -8.88714e+13 9.40599e+13 542082 590482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48848 24.424 2.97646e+14 3.2338e+14 535106 582932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48849 24.4245 -4.04412e+12 4.31263e+12 528226 575486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48850 24.425 -4.00767e+12 4.27092e+12 521441 568142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48851 24.4255 -3.97167e+12 4.2298e+12 514749 560897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48852 24.426 -3.93611e+12 4.18924e+12 508149 553752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48853 24.4265 -3.901e+12 4.14923e+12 501639 546705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48854 24.427 -3.86631e+12 4.10977e+12 495220 539754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48855 24.4275 -3.83205e+12 4.07085e+12 488888 532898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48856 24.428 -3.7982e+12 4.03245e+12 482644 526137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48857 24.4285 -3.03815e+15 3.2236e+15 476486 519467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48858 24.429 -1.60814e+06 1.71466e+06 470412 512890 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48859 24.4295 -1.58367e+06 1.68805e+06 464423 506402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48860 24.43 -1.55957e+06 1.66187e+06 458516 500004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48861 24.4305 -1.53585e+06 1.6361e+06 452690 493693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48862 24.431 -1.5125e+06 1.61076e+06 446945 487468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48863 24.4315 -1.48952e+06 1.58581e+06 441279 481330 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48864 24.432 -1.46689e+06 1.56127e+06 435691 475275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48865 24.4325 -1.44461e+06 1.53712e+06 430180 469304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48866 24.433 -1.42269e+06 1.51337e+06 424745 463414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48867 24.4335 -1.4011e+06 1.48999e+06 419386 457605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48868 24.434 -1.37986e+06 1.46699e+06 414100 451877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48869 24.4345 -1.35894e+06 1.44436e+06 408887 446227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48870 24.435 -1.33836e+06 1.42209e+06 403746 440654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48871 24.4355 -1.31809e+06 1.40018e+06 398677 435158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48872 24.436 -1.29815e+06 1.37862e+06 393677 429738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48873 24.4365 -1.27852e+06 1.35742e+06 388746 424392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48874 24.437 -1.25919e+06 1.33655e+06 383884 419120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48875 24.4375 -1.24017e+06 1.31602e+06 379088 413920 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48876 24.438 -1.22145e+06 1.29581e+06 374359 408791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48877 24.4385 -1.20302e+06 1.27594e+06 369696 403733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48878 24.439 -1.18488e+06 1.25638e+06 365096 398745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48879 24.4395 -1.16702e+06 1.23714e+06 360560 393825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48880 24.44 -1.14945e+06 1.21821e+06 356087 388973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48881 24.4405 -1.13215e+06 1.19958e+06 351676 384188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48882 24.441 -1.11513e+06 1.18126e+06 347326 379468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48883 24.4415 -1.09837e+06 1.16323e+06 343036 374813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48884 24.442 -1.08188e+06 1.14549e+06 338805 370223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48885 24.4425 -1.06565e+06 1.12803e+06 334632 365695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48886 24.443 -1.04967e+06 1.11086e+06 330517 361230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48887 24.4435 -1.03395e+06 1.09396e+06 326459 356826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48888 24.444 -1.01847e+06 1.07734e+06 322457 352482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48889 24.4445 -1.00324e+06 1.06098e+06 318511 348199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48890 24.445 -988244 1.04489e+06 314619 343974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48891 24.4455 -973488 1.02905e+06 310780 339807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48892 24.446 -958964 1.01347e+06 306995 335698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48893 24.4465 -944670 998146 303262 331645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48894 24.447 -930602 983065 299580 327647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48895 24.4475 -916755 968227 295949 323705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48896 24.448 -903128 953628 292369 319817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48897 24.4485 -889715 939263 288838 315982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48898 24.449 -876515 925130 285355 312200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48899 24.4495 -863522 911224 281921 308469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48900 24.45 -850736 897543 278533 304790 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48901 24.4505 -838151 884081 275193 301162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48902 24.451 -825765 870836 271899 297583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48903 24.4515 -813574 857804 268650 294054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48904 24.452 -801576 844982 265446 290572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48905 24.4525 -789768 832365 262285 287139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48906 24.453 -778146 819952 259169 283753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48907 24.4535 -766708 807738 256095 280413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48908 24.454 -755451 795721 253064 277118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48909 24.4545 -744372 783897 250075 273869 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48910 24.455 -733467 772262 247126 270665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48911 24.4555 -722735 760815 244218 267504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48912 24.456 -712173 749551 241351 264387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48913 24.4565 -701777 738468 238522 261312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48914 24.457 -691545 727564 235733 258280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48915 24.4575 -681475 716834 232981 255288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48916 24.458 -671564 706276 230268 252338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48917 24.4585 -661810 695887 227592 249428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48918 24.459 -652209 685665 224953 246558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48919 24.4595 -642760 675607 222349 243727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48920 24.46 -633460 665710 219782 240935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48921 24.4605 -624307 655972 217250 238181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48922 24.461 -615298 646389 214752 235465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48923 24.4615 -606432 636960 212289 232785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48924 24.462 -597705 627682 209859 230142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48925 24.4625 -589116 618552 207463 227535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48926 24.463 -580662 609568 205100 224964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48927 24.4635 -572341 600728 202768 222428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48928 24.464 -564152 592029 200469 219926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48929 24.4645 -556091 583469 198201 217459 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48930 24.465 -548158 575045 195965 215025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
