# Time-averaged data for fix log_y
# TimeStep v_E_y v_s_y
31069 0.263287 2122.72
31070 0.263287 2122.72
31071 0.263287 2122.72
31072 0.263287 2122.72
31073 0.263287 2122.72
31074 0.263287 2122.72
31075 0.263287 2122.72
31076 0.263287 2122.72
31077 0.263287 2122.72
31078 0.263287 2122.72
31079 0.263287 2122.72
31080 0.263287 2122.72
31081 0.263287 2122.72
31082 0.263287 2122.72
31083 0.263287 2122.72
31084 0.263287 2122.72
31085 0.263287 2122.72
31086 0.263287 2122.72
31087 0.263287 2122.72
31088 0.263287 2122.72
31089 0.263287 2122.72
31090 0.263287 2122.72
31091 0.263287 2122.72
31092 0.263287 2122.72
31093 0.263287 2122.72
31094 0.263287 2122.72
31095 0.263287 2122.72
31096 0.263287 2122.72
31097 0.263287 2122.72
31098 0.263287 2122.72
31099 0.263287 2122.72
31100 0.263287 2122.72
31101 0.263287 2122.72
31102 0.263287 2122.72
31103 0.263287 2122.72
31104 0.263287 2122.72
31105 0.263287 2122.72
31106 0.263287 2122.72
31107 0.263287 2122.72
31108 0.263287 2122.72
31109 0.263287 2122.72
31110 0.263287 2122.72
31111 0.263287 2122.72
31112 0.263287 2122.72
31113 0.263287 2122.72
31114 0.263287 2122.72
31115 0.263287 2122.72
31116 0.263287 2122.72
31117 0.263287 2122.72
31118 0.263287 2122.72
31119 0.263287 2122.72
31120 0.263287 2122.72
31121 0.263287 2122.72
31122 0.263287 2122.72
31123 0.263287 2122.72
31124 0.263287 2122.72
31125 0.263287 2122.72
31126 0.263287 2122.72
31127 0.263287 2122.72
31128 0.263287 2122.72
31129 0.263287 2122.72
31130 0.263287 2122.72
31131 0.263287 2122.72
31132 0.263287 2122.72
31133 0.263287 2122.72
31134 0.263287 2122.72
31135 0.263287 2122.72
31136 0.263287 2122.72
31137 0.263287 2122.72
31138 0.263287 2122.72
31139 0.263287 2122.72
31140 0.263287 2122.72
31141 0.263287 2122.72
31142 0.263287 2122.72
31143 0.263287 2122.72
31144 0.263287 2122.72
31145 0.263287 2122.72
31146 0.263287 2122.72
31147 0.263287 2122.72
31148 0.263287 2122.72
31149 0.263287 2122.72
31150 0.263287 2122.72
31151 0.263287 2122.72
31152 0.263287 2122.72
31153 0.263287 2122.72
31154 0.263287 2122.72
31155 0.263287 2122.72
31156 0.263287 2122.72
31157 0.263287 2122.72
31158 0.263287 2122.72
31159 0.263287 2122.72
31160 0.263287 2122.72
31161 0.263287 2122.72
31162 0.263287 2122.72
31163 0.263287 2122.72
31164 0.263287 2122.72
31165 0.263287 2122.72
31166 0.263287 2122.72
31167 0.263287 2122.72
31168 0.263287 2122.72
31169 0.263287 2122.72
31170 0.263287 2122.72
31171 0.263287 2122.72
31172 0.263287 2122.72
31173 0.263287 2122.72
31174 0.263287 2122.72
31175 0.263287 2122.72
31176 0.263287 2122.72
31177 0.263287 2122.72
31178 0.263287 2122.72
31179 0.263287 2122.72
31180 0.263287 2122.72
31181 0.263287 2122.72
31182 0.263287 2122.72
31183 0.263287 2122.72
31184 0.263287 2122.72
31185 0.263287 2122.72
31186 0.263287 2122.72
31187 0.263287 2122.72
31188 0.263287 2122.72
31189 0.263287 2122.72
31190 0.263287 2122.72
31191 0.263287 2122.72
31192 0.263287 2122.72
31193 0.263287 2122.72
31194 0.263287 2122.72
31195 0.263287 2122.72
31196 0.263287 2122.72
31197 0.263287 2122.72
31198 0.263287 2122.72
31199 0.263287 2122.72
31200 0.263287 2122.72
31201 0.263287 2122.72
31202 0.263287 2122.72
31203 0.263287 2122.72
31204 0.263287 2122.72
31205 0.263287 2122.72
31206 0.263287 2122.72
31207 0.263287 2122.72
31208 0.263287 2122.72
31209 0.263287 2122.72
31210 0.263287 2122.72
31211 0.263287 2122.72
31212 0.263287 2122.72
31213 0.263287 2122.72
31214 0.263287 2122.72
31215 0.263287 2122.72
31216 0.263287 2122.72
31217 0.263287 2122.72
31218 0.263287 2122.72
31219 0.263287 2122.72
31220 0.263287 2122.72
31221 0.263287 2122.72
31222 0.263287 2122.72
31223 0.263287 2122.72
31224 0.263287 2122.72
31225 0.263287 2122.72
31226 0.263287 2122.72
31227 0.263287 2122.72
31228 0.263287 2122.72
31229 0.263287 2122.72
31230 0.263287 2122.72
31231 0.263287 2122.72
31232 0.263287 2122.72
31233 0.263287 2122.72
31234 0.263287 2122.72
31235 0.263287 2122.72
31236 0.263287 2122.72
31237 0.263287 2122.72
31238 0.263287 2122.72
31239 0.263287 2122.72
31240 0.263287 2122.72
31241 0.263287 2122.72
31242 0.263287 2122.72
31243 0.263287 2122.72
31244 0.263287 2122.72
31245 0.263287 2122.72
31246 0.263287 2122.72
31247 0.263287 2122.72
31248 0.263287 2122.72
31249 0.263287 2122.72
31250 0.263287 2122.72
31251 0.263287 2122.72
31252 0.263287 2122.72
31253 0.263287 2122.72
31254 0.263287 2122.72
31255 0.263287 2122.72
31256 0.263287 2122.72
31257 0.263287 2122.72
31258 0.263287 2122.72
31259 0.263287 2122.72
31260 0.263287 2122.72
31261 0.263287 2122.72
31262 0.263287 2122.72
31263 0.263287 2122.72
31264 0.263287 2122.72
31265 0.263287 2122.72
31266 0.263287 2122.72
31267 0.263287 2122.72
31268 0.263287 2122.72
31269 0.263287 2122.72
31270 0.263287 2122.72
31271 0.263287 2122.72
31272 0.263287 2122.72
31273 0.263287 2122.72
31274 0.263287 2122.72
31275 0.263287 2122.72
31276 0.263287 2122.72
31277 0.263287 2122.72
31278 0.263287 2122.72
31279 0.263287 2122.72
31280 0.263287 2122.72
31281 0.263287 2122.72
31282 0.263287 2122.72
31283 0.263287 2122.72
31284 0.263287 2122.72
31285 0.263287 2122.72
31286 0.263287 2122.72
31287 0.263287 2122.72
31288 0.263287 2122.72
31289 0.263287 2122.72
31290 0.263287 2122.72
31291 0.263287 2122.72
31292 0.263287 2122.72
31293 0.263287 2122.72
31294 0.263287 2122.72
31295 0.263287 2122.72
31296 0.263287 2122.72
31297 0.263287 2122.72
31298 0.263287 2122.72
31299 0.263287 2122.72
31300 0.263287 2122.72
31301 0.263287 2122.72
31302 0.263287 2122.72
31303 0.263287 2122.72
31304 0.263287 2122.72
31305 0.263287 2122.72
31306 0.263287 2122.72
31307 0.263287 2122.72
31308 0.263287 2122.72
31309 0.263287 2122.72
31310 0.263287 2122.72
31311 0.263287 2122.72
31312 0.263287 2122.72
31313 0.263287 2122.72
31314 0.263287 2122.72
31315 0.263287 2122.72
31316 0.263287 2122.72
31317 0.263287 2122.72
31318 0.263287 2122.72
31319 0.263287 2122.72
31320 0.263287 2122.72
31321 0.263287 2122.72
31322 0.263287 2122.72
31323 0.263287 2122.72
31324 0.263287 2122.72
31325 0.263287 2122.72
31326 0.263287 2122.72
31327 0.263287 2122.72
31328 0.263287 2122.72
31329 0.263287 2122.72
31330 0.263287 2122.72
31331 0.263287 2122.72
31332 0.263287 2122.72
31333 0.263287 2122.72
31334 0.263287 2122.72
31335 0.263287 2122.72
31336 0.263287 2122.72
31337 0.263287 2122.72
31338 0.263287 2122.72
31339 0.263287 2122.72
31340 0.263287 2122.72
31341 0.263287 2122.72
31342 0.263287 2122.72
31343 0.263287 2122.72
31344 0.263287 2122.72
31345 0.263287 2122.72
31346 0.263287 2122.72
31347 0.263287 2122.72
31348 0.263287 2122.72
31349 0.263287 2122.72
31350 0.263287 2122.72
31351 0.263287 2122.72
31352 0.263287 2122.72
31353 0.263287 2122.72
31354 0.263287 2122.71
31355 0.263287 2122.71
31356 0.263287 2122.71
31357 0.263287 2122.71
31358 0.263287 2122.71
31359 0.263287 2122.71
31360 0.263287 2122.71
31361 0.263287 2122.71
31362 0.263287 2122.71
31363 0.263287 2122.71
31364 0.263287 2122.71
31365 0.263287 2122.71
31366 0.263287 2122.71
31367 0.263287 2122.71
31368 0.263287 2122.71
31369 0.263287 2122.71
31370 0.263287 2122.71
31371 0.263287 2122.71
31372 0.263287 2122.71
31373 0.263287 2122.71
31374 0.263287 2122.71
31375 0.263287 2122.71
31376 0.263287 2122.71
31377 0.263287 2122.71
31378 0.263287 2122.71
31379 0.263287 2122.71
31380 0.263287 2122.71
31381 0.263287 2122.71
31382 0.263287 2122.71
31383 0.263287 2122.71
31384 0.263286 2122.71
31385 0.263286 2122.71
31386 0.263286 2122.71
31387 0.263286 2122.71
31388 0.263286 2122.71
31389 0.263286 2122.71
31390 0.263286 2122.71
31391 0.263286 2122.71
31392 0.263286 2122.71
31393 0.263286 2122.71
31394 0.263286 2122.71
31395 0.263286 2122.71
31396 0.263286 2122.71
31397 0.263286 2122.71
31398 0.263286 2122.71
31399 0.263286 2122.71
31400 0.263286 2122.71
31401 0.263286 2122.71
31402 0.263286 2122.71
31403 0.263286 2122.71
31404 0.263286 2122.71
31405 0.263286 2122.71
31406 0.263286 2122.71
31407 0.263286 2122.71
31408 0.263286 2122.71
31409 0.263286 2122.71
31410 0.263286 2122.71
31411 0.263286 2122.71
31412 0.263286 2122.71
31413 0.263286 2122.71
31414 0.263286 2122.71
31415 0.263286 2122.71
31416 0.263286 2122.71
31417 0.263286 2122.71
31418 0.263286 2122.71
31419 0.263286 2122.71
31420 0.263286 2122.71
31421 0.263286 2122.71
31422 0.263286 2122.71
31423 0.263286 2122.71
31424 0.263286 2122.71
31425 0.263286 2122.71
31426 0.263286 2122.71
31427 0.263286 2122.71
31428 0.263286 2122.71
31429 0.263286 2122.71
31430 0.263286 2122.71
31431 0.263286 2122.71
31432 0.263286 2122.71
31433 0.263286 2122.71
31434 0.263286 2122.71
31435 0.263286 2122.71
31436 0.263286 2122.71
31437 0.263286 2122.71
31438 0.263286 2122.71
31439 0.263286 2122.71
31440 0.263286 2122.71
31441 0.263286 2122.71
31442 0.263286 2122.71
31443 0.263286 2122.71
31444 0.263286 2122.71
31445 0.263286 2122.71
31446 0.263286 2122.71
31447 0.263286 2122.71
31448 0.263286 2122.71
31449 0.263286 2122.71
31450 0.263286 2122.71
31451 0.263286 2122.71
31452 0.263286 2122.71
31453 0.263286 2122.71
31454 0.263286 2122.71
31455 0.263286 2122.71
31456 0.263286 2122.71
31457 0.263286 2122.71
31458 0.263286 2122.71
31459 0.263286 2122.71
31460 0.263286 2122.71
31461 0.263286 2122.71
31462 0.263286 2122.71
31463 0.263286 2122.71
31464 0.263286 2122.71
31465 0.263286 2122.71
31466 0.263286 2122.71
31467 0.263286 2122.71
31468 0.263286 2122.71
31469 0.263286 2122.71
31470 0.263286 2122.71
31471 0.263286 2122.71
31472 0.263286 2122.71
31473 0.263286 2122.71
31474 0.263286 2122.71
31475 0.263286 2122.71
31476 0.263286 2122.71
31477 0.263286 2122.71
31478 0.263286 2122.71
31479 0.263286 2122.71
31480 0.263286 2122.71
31481 0.263286 2122.71
31482 0.263286 2122.71
31483 0.263286 2122.71
31484 0.263286 2122.71
31485 0.263286 2122.71
31486 0.263286 2122.71
31487 0.263286 2122.71
31488 0.263286 2122.71
31489 0.263286 2122.71
31490 0.263286 2122.71
31491 0.263286 2122.71
31492 0.263286 2122.71
31493 0.263286 2122.71
31494 0.263286 2122.71
31495 0.263286 2122.71
31496 0.263286 2122.71
31497 0.263286 2122.71
31498 0.263286 2122.71
31499 0.263286 2122.71
31500 0.263286 2122.71
31501 0.263286 2122.71
31502 0.263286 2122.71
31503 0.263286 2122.71
31504 0.263286 2122.71
31505 0.263286 2122.71
31506 0.263286 2122.71
31507 0.263286 2122.71
31508 0.263286 2122.71
31509 0.263286 2122.71
31510 0.263286 2122.71
31511 0.263286 2122.71
31512 0.263286 2122.71
31513 0.263286 2122.71
31514 0.263286 2122.71
31515 0.263286 2122.71
31516 0.263286 2122.71
31517 0.263286 2122.71
31518 0.263286 2122.71
31519 0.263286 2122.71
31520 0.263286 2122.71
31521 0.263286 2122.71
31522 0.263286 2122.71
31523 0.263286 2122.71
31524 0.263286 2122.71
31525 0.263286 2122.71
31526 0.263286 2122.71
31527 0.263286 2122.71
31528 0.263286 2122.71
31529 0.263286 2122.71
31530 0.263286 2122.71
31531 0.263286 2122.71
31532 0.263286 2122.71
31533 0.263286 2122.71
31534 0.263286 2122.71
31535 0.263286 2122.71
31536 0.263286 2122.71
31537 0.263286 2122.71
31538 0.263286 2122.71
31539 0.263286 2122.71
31540 0.263286 2122.71
31541 0.263286 2122.71
31542 0.263286 2122.71
31543 0.263286 2122.71
31544 0.263286 2122.71
31545 0.263286 2122.71
31546 0.263286 2122.71
31547 0.263286 2122.71
31548 0.263286 2122.71
31549 0.263286 2122.71
31550 0.263286 2122.71
31551 0.263286 2122.71
31552 0.263286 2122.71
31553 0.263286 2122.71
31554 0.263286 2122.71
31555 0.263286 2122.71
31556 0.263286 2122.71
31557 0.263286 2122.71
31558 0.263286 2122.71
31559 0.263286 2122.71
31560 0.263286 2122.71
31561 0.263286 2122.71
31562 0.263286 2122.71
31563 0.263286 2122.71
31564 0.263286 2122.71
31565 0.263286 2122.71
31566 0.263286 2122.71
31567 0.263286 2122.71
31568 0.263286 2122.71
31569 0.263286 2122.71
31570 0.263286 2122.71
31571 0.263286 2122.71
31572 0.263286 2122.71
31573 0.263286 2122.71
31574 0.263286 2122.71
31575 0.263286 2122.71
31576 0.263286 2122.71
31577 0.263286 2122.71
31578 0.263286 2122.71
31579 0.263286 2122.71
31580 0.263286 2122.71
31581 0.263286 2122.71
31582 0.263286 2122.71
31583 0.263286 2122.71
31584 0.263286 2122.71
31585 0.263286 2122.71
31586 0.263286 2122.71
31587 0.263286 2122.71
31588 0.263286 2122.71
31589 0.263286 2122.71
31590 0.263286 2122.71
31591 0.263286 2122.71
31592 0.263286 2122.71
31593 0.263286 2122.71
31594 0.263286 2122.71
31595 0.263286 2122.71
31596 0.263286 2122.71
31597 0.263286 2122.71
31598 0.263286 2122.71
31599 0.263286 2122.71
31600 0.263286 2122.71
31601 0.263286 2122.71
31602 0.263286 2122.71
31603 0.263286 2122.71
31604 0.263286 2122.71
31605 0.263286 2122.71
31606 0.263286 2122.71
31607 0.263286 2122.71
31608 0.263286 2122.71
31609 0.263286 2122.71
31610 0.263286 2122.71
31611 0.263286 2122.71
31612 0.263286 2122.71
31613 0.263286 2122.71
31614 0.263286 2122.71
31615 0.263286 2122.71
31616 0.263286 2122.71
31617 0.263286 2122.71
31618 0.263286 2122.71
31619 0.263286 2122.71
31620 0.263286 2122.71
31621 0.263286 2122.71
31622 0.263286 2122.71
31623 0.263286 2122.71
31624 0.263286 2122.71
31625 0.263286 2122.71
31626 0.263286 2122.71
31627 0.263286 2122.71
31628 0.263286 2122.71
31629 0.263286 2122.71
31630 0.263286 2122.71
31631 0.263286 2122.71
31632 0.263286 2122.71
31633 0.263286 2122.71
31634 0.263286 2122.71
31635 0.263286 2122.71
31636 0.263286 2122.71
31637 0.263286 2122.71
31638 0.263286 2122.71
31639 0.263286 2122.71
31640 0.263286 2122.71
31641 0.263286 2122.71
31642 0.263286 2122.71
31643 0.263286 2122.71
31644 0.263286 2122.71
31645 0.263286 2122.71
31646 0.263286 2122.71
31647 0.263286 2122.71
31648 0.263286 2122.71
31649 0.263286 2122.71
31650 0.263286 2122.71
31651 0.263286 2122.71
31652 0.263286 2122.71
31653 0.263286 2122.71
31654 0.263286 2122.71
31655 0.263286 2122.71
31656 0.263286 2122.71
31657 0.263286 2122.71
31658 0.263286 2122.71
31659 0.263286 2122.71
31660 0.263286 2122.71
31661 0.263286 2122.71
31662 0.263286 2122.71
31663 0.263286 2122.71
31664 0.263286 2122.71
31665 0.263286 2122.71
31666 0.263286 2122.71
31667 0.263286 2122.71
31668 0.263286 2122.71
31669 0.263286 2122.71
31670 0.263286 2122.71
31671 0.263286 2122.71
31672 0.263286 2122.71
31673 0.263286 2122.71
31674 0.263286 2122.71
31675 0.263286 2122.71
31676 0.263286 2122.71
31677 0.263286 2122.71
31678 0.263286 2122.71
31679 0.263286 2122.71
31680 0.263286 2122.71
31681 0.263286 2122.71
31682 0.263286 2122.71
31683 0.263286 2122.71
31684 0.263286 2122.71
31685 0.263286 2122.71
31686 0.263286 2122.71
31687 0.263286 2122.71
31688 0.263286 2122.71
31689 0.263286 2122.71
31690 0.263286 2122.71
31691 0.263286 2122.71
31692 0.263286 2122.71
31693 0.263286 2122.71
31694 0.263286 2122.71
31695 0.263286 2122.71
31696 0.263286 2122.71
31697 0.263286 2122.71
31698 0.263286 2122.71
31699 0.263286 2122.71
31700 0.263286 2122.71
31701 0.263286 2122.71
31702 0.263286 2122.71
31703 0.263286 2122.71
31704 0.263286 2122.71
31705 0.263286 2122.71
31706 0.263286 2122.71
31707 0.263286 2122.71
31708 0.263286 2122.71
31709 0.263286 2122.71
31710 0.263286 2122.71
31711 0.263286 2122.71
31712 0.263286 2122.71
31713 0.263286 2122.71
31714 0.263286 2122.71
31715 0.263286 2122.71
31716 0.263286 2122.71
31717 0.263286 2122.71
31718 0.263286 2122.71
31719 0.263286 2122.71
31720 0.263286 2122.71
31721 0.263286 2122.71
31722 0.263286 2122.71
31723 0.263286 2122.71
31724 0.263286 2122.71
31725 0.263286 2122.71
31726 0.263285 2122.71
31727 0.263285 2122.71
31728 0.263285 2122.71
31729 0.263285 2122.71
31730 0.263285 2122.71
31731 0.263285 2122.71
31732 0.263285 2122.71
31733 0.263285 2122.71
31734 0.263285 2122.71
31735 0.263285 2122.71
31736 0.263285 2122.71
31737 0.263285 2122.71
31738 0.263285 2122.71
31739 0.263285 2122.71
31740 0.263285 2122.71
31741 0.263285 2122.71
31742 0.263285 2122.71
31743 0.263285 2122.71
31744 0.263285 2122.71
31745 0.263285 2122.71
31746 0.263285 2122.71
31747 0.263285 2122.71
31748 0.263285 2122.71
31749 0.263285 2122.71
31750 0.263285 2122.71
31751 0.263285 2122.71
31752 0.263285 2122.71
31753 0.263285 2122.71
31754 0.263285 2122.71
31755 0.263285 2122.71
31756 0.263285 2122.71
31757 0.263285 2122.71
31758 0.263285 2122.71
31759 0.263285 2122.71
31760 0.263285 2122.71
31761 0.263285 2122.71
31762 0.263285 2122.71
31763 0.263285 2122.71
31764 0.263285 2122.71
31765 0.263285 2122.71
31766 0.263285 2122.71
31767 0.263285 2122.71
31768 0.263285 2122.71
31769 0.263285 2122.71
31770 0.263285 2122.71
31771 0.263285 2122.71
31772 0.263285 2122.71
31773 0.263285 2122.71
31774 0.263285 2122.71
31775 0.263285 2122.71
31776 0.263285 2122.71
31777 0.263285 2122.71
31778 0.263285 2122.71
31779 0.263285 2122.71
31780 0.263285 2122.71
31781 0.263285 2122.71
31782 0.263285 2122.71
31783 0.263285 2122.71
31784 0.263285 2122.71
31785 0.263285 2122.71
31786 0.263285 2122.71
31787 0.263285 2122.71
31788 0.263285 2122.71
31789 0.263285 2122.71
31790 0.263285 2122.71
31791 0.263285 2122.71
31792 0.263285 2122.71
31793 0.263285 2122.71
31794 0.263285 2122.71
31795 0.263285 2122.71
31796 0.263285 2122.71
31797 0.263285 2122.71
31798 0.263285 2122.71
31799 0.263285 2122.71
31800 0.263285 2122.71
31801 0.263285 2122.71
31802 0.263285 2122.71
31803 0.263285 2122.71
31804 0.263285 2122.71
31805 0.263285 2122.71
31806 0.263285 2122.71
31807 0.263285 2122.71
31808 0.263285 2122.71
31809 0.263285 2122.71
31810 0.263285 2122.71
31811 0.263285 2122.71
31812 0.263285 2122.71
31813 0.263285 2122.71
31814 0.263285 2122.71
31815 0.263285 2122.71
31816 0.263285 2122.71
31817 0.263285 2122.71
31818 0.263285 2122.71
31819 0.263285 2122.71
31820 0.263285 2122.71
31821 0.263285 2122.71
31822 0.263285 2122.71
31823 0.263285 2122.71
31824 0.263285 2122.71
31825 0.263285 2122.7
31826 0.263285 2122.7
31827 0.263285 2122.7
31828 0.263285 2122.7
31829 0.263285 2122.7
31830 0.263285 2122.7
31831 0.263285 2122.7
31832 0.263285 2122.7
31833 0.263285 2122.7
31834 0.263285 2122.7
31835 0.263285 2122.7
31836 0.263285 2122.7
31837 0.263285 2122.7
31838 0.263285 2122.7
31839 0.263285 2122.7
31840 0.263285 2122.7
31841 0.263285 2122.7
31842 0.263285 2122.7
31843 0.263285 2122.7
31844 0.263285 2122.7
31845 0.263285 2122.7
31846 0.263285 2122.7
31847 0.263285 2122.7
31848 0.263285 2122.7
31849 0.263285 2122.7
31850 0.263285 2122.7
31851 0.263285 2122.7
31852 0.263285 2122.7
31853 0.263285 2122.7
31854 0.263285 2122.7
31855 0.263285 2122.7
31856 0.263285 2122.7
31857 0.263285 2122.7
31858 0.263285 2122.7
31859 0.263285 2122.7
31860 0.263285 2122.7
31861 0.263285 2122.7
31862 0.263285 2122.7
31863 0.263285 2122.7
31864 0.263285 2122.7
31865 0.263285 2122.7
31866 0.263285 2122.7
31867 0.263285 2122.7
31868 0.263285 2122.7
31869 0.263285 2122.7
31870 0.263285 2122.7
31871 0.263285 2122.7
31872 0.263285 2122.7
31873 0.263285 2122.7
31874 0.263285 2122.7
31875 0.263285 2122.7
31876 0.263285 2122.7
31877 0.263285 2122.7
31878 0.263285 2122.7
31879 0.263285 2122.7
31880 0.263285 2122.7
31881 0.263285 2122.7
31882 0.263285 2122.7
31883 0.263285 2122.7
31884 0.263285 2122.7
31885 0.263285 2122.7
31886 0.263285 2122.7
31887 0.263285 2122.7
31888 0.263285 2122.7
31889 0.263285 2122.7
31890 0.263285 2122.7
31891 0.263285 2122.7
31892 0.263285 2122.7
31893 0.263285 2122.7
31894 0.263285 2122.7
31895 0.263285 2122.7
31896 0.263285 2122.7
31897 0.263285 2122.7
31898 0.263285 2122.7
31899 0.263285 2122.7
31900 0.263285 2122.7
31901 0.263285 2122.7
31902 0.263285 2122.7
31903 0.263285 2122.7
31904 0.263285 2122.7
31905 0.263285 2122.7
31906 0.263285 2122.7
31907 0.263285 2122.7
31908 0.263285 2122.7
31909 0.263285 2122.7
31910 0.263285 2122.7
31911 0.263285 2122.7
31912 0.263285 2122.7
31913 0.263285 2122.7
31914 0.263285 2122.7
31915 0.263285 2122.7
31916 0.263285 2122.7
31917 0.263285 2122.7
31918 0.263285 2122.7
31919 0.263285 2122.7
31920 0.263285 2122.7
31921 0.263285 2122.7
31922 0.263285 2122.7
31923 0.263285 2122.7
31924 0.263285 2122.7
31925 0.263285 2122.7
31926 0.263285 2122.7
31927 0.263285 2122.7
31928 0.263285 2122.7
31929 0.263285 2122.7
31930 0.263285 2122.7
31931 0.263285 2122.7
31932 0.263285 2122.7
31933 0.263285 2122.7
31934 0.263285 2122.7
31935 0.263285 2122.7
31936 0.263285 2122.7
31937 0.263285 2122.7
31938 0.263285 2122.7
31939 0.263285 2122.7
31940 0.263285 2122.7
31941 0.263285 2122.7
31942 0.263285 2122.7
31943 0.263285 2122.7
31944 0.263285 2122.7
31945 0.263285 2122.7
31946 0.263285 2122.7
31947 0.263285 2122.7
31948 0.263285 2122.7
31949 0.263285 2122.7
31950 0.263285 2122.7
31951 0.263285 2122.7
31952 0.263285 2122.7
31953 0.263285 2122.7
31954 0.263285 2122.7
31955 0.263285 2122.7
31956 0.263285 2122.7
31957 0.263285 2122.7
31958 0.263285 2122.7
31959 0.263285 2122.7
31960 0.263285 2122.7
31961 0.263285 2122.7
31962 0.263285 2122.7
31963 0.263285 2122.7
31964 0.263285 2122.7
31965 0.263285 2122.7
31966 0.263285 2122.7
31967 0.263285 2122.7
31968 0.263285 2122.7
31969 0.263285 2122.7
31970 0.263285 2122.7
31971 0.263285 2122.7
31972 0.263285 2122.7
31973 0.263285 2122.7
31974 0.263285 2122.7
31975 0.263285 2122.7
31976 0.263285 2122.7
31977 0.263285 2122.7
