# Time-averaged data for fix logger
# TimeStep v_time_ps c_Fobs c_Fsum v_E
45240 22.62 -3.27516e-15 738.343 -4.43582e-18
45250 22.625 -3.27516e-15 738.343 -4.43582e-18
45260 22.63 -3.27516e-15 738.343 -4.43582e-18
45270 22.635 -3.27516e-15 738.343 -4.43582e-18
45280 22.64 -3.27516e-15 738.343 -4.43582e-18
45290 22.645 -3.27516e-15 738.343 -4.43582e-18
45300 22.65 -3.27516e-15 738.343 -4.43582e-18
45310 22.655 -3.27516e-15 738.343 -4.43582e-18
45320 22.66 -3.27516e-15 738.343 -4.43582e-18
45330 22.665 -3.27516e-15 738.343 -4.43582e-18
45340 22.67 -3.27516e-15 738.343 -4.43582e-18
45350 22.675 -3.27516e-15 738.343 -4.43582e-18
45360 22.68 -3.27516e-15 738.343 -4.43582e-18
45370 22.685 -3.27516e-15 738.343 -4.43582e-18
45380 22.69 -3.27516e-15 738.343 -4.43582e-18
45390 22.695 -3.27516e-15 738.343 -4.43582e-18
45400 22.7 -3.27516e-15 738.343 -4.43582e-18
45410 22.705 -3.27516e-15 738.343 -4.43582e-18
45420 22.71 -3.27516e-15 738.343 -4.43582e-18
45430 22.715 -3.27516e-15 738.343 -4.43582e-18
45440 22.72 -3.27516e-15 738.343 -4.43582e-18
45450 22.725 -3.27516e-15 738.343 -4.43582e-18
45460 22.73 -3.27516e-15 738.343 -4.43582e-18
45470 22.735 -3.27516e-15 738.343 -4.43582e-18
45480 22.74 -3.27516e-15 738.343 -4.43582e-18
45490 22.745 -3.27516e-15 738.343 -4.43582e-18
45500 22.75 -3.27516e-15 738.343 -4.43582e-18
45510 22.755 -3.27516e-15 738.343 -4.43582e-18
45520 22.76 -3.27516e-15 738.343 -4.43582e-18
45530 22.765 -3.27516e-15 738.343 -4.43582e-18
45540 22.77 -3.27516e-15 738.343 -4.43582e-18
45550 22.775 -3.27516e-15 738.343 -4.43582e-18
45560 22.78 -3.27516e-15 738.343 -4.43582e-18
45570 22.785 -3.27516e-15 738.343 -4.43582e-18
45580 22.79 -3.27516e-15 738.343 -4.43582e-18
45590 22.795 -3.27516e-15 738.343 -4.43582e-18
45600 22.8 -3.27516e-15 738.343 -4.43582e-18
45610 22.805 -3.27516e-15 738.343 -4.43582e-18
45620 22.81 -3.27516e-15 738.343 -4.43582e-18
45630 22.815 -3.27516e-15 738.343 -4.43582e-18
45640 22.82 -3.27516e-15 738.343 -4.43582e-18
45650 22.825 -3.27516e-15 738.343 -4.43582e-18
45660 22.83 -3.27516e-15 738.343 -4.43582e-18
45670 22.835 -3.27516e-15 738.343 -4.43582e-18
45680 22.84 -3.27516e-15 738.343 -4.43582e-18
45690 22.845 -3.27516e-15 738.343 -4.43582e-18
45700 22.85 -3.27516e-15 738.343 -4.43582e-18
45710 22.855 -3.27516e-15 738.343 -4.43582e-18
45720 22.86 -3.27516e-15 738.343 -4.43582e-18
45730 22.865 -3.27516e-15 738.343 -4.43582e-18
45740 22.87 -3.27516e-15 738.343 -4.43582e-18
45750 22.875 -3.27516e-15 738.343 -4.43582e-18
45760 22.88 -3.27516e-15 738.343 -4.43582e-18
45770 22.885 -3.27516e-15 738.343 -4.43582e-18
45780 22.89 -3.27516e-15 738.343 -4.43582e-18
45790 22.895 -3.27516e-15 738.343 -4.43582e-18
45800 22.9 -3.27516e-15 738.343 -4.43582e-18
45810 22.905 -3.27516e-15 738.343 -4.43582e-18
45820 22.91 -3.27516e-15 738.343 -4.43582e-18
45830 22.915 -3.27516e-15 738.343 -4.43582e-18
45840 22.92 -3.27516e-15 738.343 -4.43582e-18
45850 22.925 -3.27516e-15 738.343 -4.43582e-18
45860 22.93 -3.27516e-15 738.343 -4.43582e-18
45870 22.935 -3.27516e-15 738.343 -4.43582e-18
45880 22.94 -3.27516e-15 738.343 -4.43582e-18
45890 22.945 -3.27516e-15 738.343 -4.43582e-18
45900 22.95 -3.27516e-15 738.343 -4.43582e-18
45910 22.955 -3.27516e-15 738.343 -4.43582e-18
45920 22.96 -3.27516e-15 738.343 -4.43582e-18
45930 22.965 -3.27516e-15 738.343 -4.43582e-18
45940 22.97 -3.27516e-15 738.343 -4.43582e-18
45950 22.975 -3.27516e-15 738.343 -4.43582e-18
45960 22.98 -3.27516e-15 738.343 -4.43582e-18
45970 22.985 -3.27516e-15 738.343 -4.43582e-18
45980 22.99 -3.27516e-15 738.343 -4.43582e-18
45990 22.995 -3.27516e-15 738.343 -4.43582e-18
46000 23 -3.27516e-15 738.343 -4.43582e-18
46010 23.005 -3.27516e-15 738.343 -4.43582e-18
46020 23.01 -3.27516e-15 738.343 -4.43582e-18
46030 23.015 -3.27516e-15 738.343 -4.43582e-18
46040 23.02 -3.27516e-15 738.343 -4.43582e-18
46050 23.025 -3.27516e-15 738.343 -4.43582e-18
46060 23.03 -3.27516e-15 738.343 -4.43582e-18
46070 23.035 -3.27516e-15 738.343 -4.43582e-18
46080 23.04 -3.27516e-15 738.343 -4.43582e-18
46090 23.045 -3.27516e-15 738.343 -4.43582e-18
46100 23.05 -3.27516e-15 738.343 -4.43582e-18
46110 23.055 -3.27516e-15 738.343 -4.43582e-18
46120 23.06 -3.27516e-15 738.343 -4.43582e-18
46130 23.065 -3.27516e-15 738.343 -4.43582e-18
46140 23.07 -3.27516e-15 738.343 -4.43582e-18
46150 23.075 -3.27516e-15 738.343 -4.43582e-18
46160 23.08 -3.27516e-15 738.343 -4.43582e-18
46170 23.085 -3.27516e-15 738.343 -4.43582e-18
46180 23.09 -3.27516e-15 738.343 -4.43582e-18
46190 23.095 -3.27516e-15 738.343 -4.43582e-18
46200 23.1 -3.27516e-15 738.343 -4.43582e-18
46210 23.105 -3.27516e-15 738.343 -4.43582e-18
46220 23.11 -3.27516e-15 738.343 -4.43582e-18
46230 23.115 -3.27516e-15 738.343 -4.43582e-18
46240 23.12 -3.27516e-15 738.343 -4.43582e-18
46250 23.125 -3.27516e-15 738.343 -4.43582e-18
46260 23.13 -3.27516e-15 738.343 -4.43582e-18
46270 23.135 -3.27516e-15 738.343 -4.43582e-18
46280 23.14 -3.27516e-15 738.343 -4.43582e-18
46290 23.145 -3.27516e-15 738.343 -4.43582e-18
46300 23.15 -3.27516e-15 738.343 -4.43582e-18
46310 23.155 -3.27516e-15 738.343 -4.43582e-18
46320 23.16 -3.27516e-15 738.343 -4.43582e-18
46330 23.165 -3.27516e-15 738.343 -4.43582e-18
46340 23.17 -3.27516e-15 738.343 -4.43582e-18
46350 23.175 -3.27516e-15 738.343 -4.43582e-18
46360 23.18 -3.27516e-15 738.343 -4.43582e-18
46370 23.185 -3.27516e-15 738.343 -4.43582e-18
46380 23.19 -3.27516e-15 738.343 -4.43582e-18
46390 23.195 -3.27516e-15 738.343 -4.43582e-18
46400 23.2 -3.27516e-15 738.343 -4.43582e-18
46410 23.205 -3.27516e-15 738.343 -4.43582e-18
46420 23.21 -3.27516e-15 738.343 -4.43582e-18
46430 23.215 -3.27516e-15 738.343 -4.43582e-18
46440 23.22 -3.27516e-15 738.343 -4.43582e-18
46450 23.225 -3.27516e-15 738.343 -4.43582e-18
46460 23.23 -3.27516e-15 738.343 -4.43582e-18
46470 23.235 -3.27516e-15 738.343 -4.43582e-18
46480 23.24 -3.27516e-15 738.343 -4.43582e-18
46490 23.245 -3.27516e-15 738.343 -4.43582e-18
46500 23.25 -3.27516e-15 738.343 -4.43582e-18
46510 23.255 -3.27516e-15 738.343 -4.43582e-18
46520 23.26 -3.27516e-15 738.343 -4.43582e-18
46530 23.265 -3.27516e-15 738.343 -4.43582e-18
46540 23.27 -3.27516e-15 738.343 -4.43582e-18
46550 23.275 -3.27516e-15 738.343 -4.43582e-18
46560 23.28 -3.27516e-15 738.343 -4.43582e-18
46570 23.285 -3.27516e-15 738.343 -4.43582e-18
46580 23.29 -3.27516e-15 738.343 -4.43582e-18
46590 23.295 -3.27516e-15 738.343 -4.43582e-18
46600 23.3 -3.27516e-15 738.343 -4.43582e-18
46610 23.305 -3.27516e-15 738.343 -4.43582e-18
46620 23.31 -3.27516e-15 738.343 -4.43582e-18
46630 23.315 -3.27516e-15 738.343 -4.43582e-18
46640 23.32 -3.27516e-15 738.343 -4.43582e-18
46650 23.325 -3.27516e-15 738.343 -4.43582e-18
46660 23.33 -3.27516e-15 738.343 -4.43582e-18
46670 23.335 -3.27516e-15 738.343 -4.43582e-18
46680 23.34 -3.27516e-15 738.343 -4.43582e-18
46690 23.345 -3.27516e-15 738.343 -4.43582e-18
46700 23.35 -3.27516e-15 738.343 -4.43582e-18
46710 23.355 -3.27516e-15 738.343 -4.43582e-18
46720 23.36 -3.27516e-15 738.343 -4.43582e-18
46730 23.365 -3.27516e-15 738.343 -4.43582e-18
46740 23.37 -3.27516e-15 738.343 -4.43582e-18
46750 23.375 -3.27516e-15 738.343 -4.43582e-18
46760 23.38 -3.27516e-15 738.343 -4.43582e-18
46770 23.385 -3.27516e-15 738.343 -4.43582e-18
46780 23.39 -3.27516e-15 738.343 -4.43582e-18
46790 23.395 -3.27516e-15 738.343 -4.43582e-18
46800 23.4 -3.27516e-15 738.343 -4.43582e-18
46810 23.405 -3.27516e-15 738.343 -4.43582e-18
46820 23.41 -3.27516e-15 738.343 -4.43582e-18
46830 23.415 -3.27516e-15 738.343 -4.43582e-18
46840 23.42 -3.27516e-15 738.343 -4.43582e-18
46850 23.425 -3.27516e-15 738.343 -4.43582e-18
46860 23.43 -3.27516e-15 738.343 -4.43582e-18
46870 23.435 -3.27516e-15 738.343 -4.43582e-18
46880 23.44 -3.27516e-15 738.343 -4.43582e-18
46890 23.445 -3.27516e-15 738.343 -4.43582e-18
46900 23.45 -3.27516e-15 738.343 -4.43582e-18
46910 23.455 -3.27516e-15 738.343 -4.43582e-18
46920 23.46 -3.27516e-15 738.343 -4.43582e-18
46930 23.465 -3.27516e-15 738.343 -4.43582e-18
46940 23.47 -3.27516e-15 738.343 -4.43582e-18
46950 23.475 -3.27516e-15 738.343 -4.43582e-18
46960 23.48 -3.27516e-15 738.343 -4.43582e-18
46970 23.485 -3.27516e-15 738.343 -4.43582e-18
46980 23.49 -3.27516e-15 738.343 -4.43582e-18
46990 23.495 -3.27516e-15 738.343 -4.43582e-18
47000 23.5 -3.27516e-15 738.343 -4.43582e-18
47010 23.505 -3.27516e-15 738.343 -4.43582e-18
47020 23.51 -3.27516e-15 738.343 -4.43582e-18
47030 23.515 -3.27516e-15 738.343 -4.43582e-18
47040 23.52 -3.27516e-15 738.343 -4.43582e-18
47050 23.525 -3.27516e-15 738.343 -4.43582e-18
47060 23.53 -3.27516e-15 738.343 -4.43582e-18
47070 23.535 -3.27516e-15 738.343 -4.43582e-18
47080 23.54 -3.27516e-15 738.343 -4.43582e-18
47090 23.545 -3.27516e-15 738.343 -4.43582e-18
47100 23.55 -3.27516e-15 738.343 -4.43582e-18
47110 23.555 -3.27516e-15 738.343 -4.43582e-18
47120 23.56 -3.27516e-15 738.343 -4.43582e-18
47130 23.565 -3.27516e-15 738.343 -4.43582e-18
47140 23.57 -3.27516e-15 738.343 -4.43582e-18
47150 23.575 -3.27516e-15 738.343 -4.43582e-18
47160 23.58 -3.27516e-15 738.343 -4.43582e-18
47170 23.585 -3.27516e-15 738.343 -4.43582e-18
47180 23.59 -3.27516e-15 738.343 -4.43582e-18
47190 23.595 -3.27516e-15 738.343 -4.43582e-18
47200 23.6 -3.27516e-15 738.343 -4.43582e-18
47210 23.605 -3.27516e-15 738.343 -4.43582e-18
47220 23.61 -3.27516e-15 738.343 -4.43582e-18
47230 23.615 -3.27516e-15 738.343 -4.43582e-18
47240 23.62 -3.27516e-15 738.343 -4.43582e-18
47250 23.625 -3.27516e-15 738.343 -4.43582e-18
47260 23.63 -3.27516e-15 738.343 -4.43582e-18
47270 23.635 -3.27516e-15 738.343 -4.43582e-18
47280 23.64 -3.27516e-15 738.343 -4.43582e-18
47290 23.645 -3.27516e-15 738.343 -4.43582e-18
47300 23.65 -3.27516e-15 738.343 -4.43582e-18
47310 23.655 -3.27516e-15 738.343 -4.43582e-18
47320 23.66 -3.27516e-15 738.343 -4.43582e-18
47330 23.665 -3.27516e-15 738.343 -4.43582e-18
47340 23.67 -3.27516e-15 738.343 -4.43582e-18
47350 23.675 -3.27516e-15 738.343 -4.43582e-18
47360 23.68 -3.27516e-15 738.343 -4.43582e-18
47370 23.685 -3.27516e-15 738.343 -4.43582e-18
47380 23.69 -3.27516e-15 738.343 -4.43582e-18
47390 23.695 -3.27516e-15 738.343 -4.43582e-18
47400 23.7 -3.27516e-15 738.343 -4.43582e-18
47410 23.705 -3.27516e-15 738.343 -4.43582e-18
47420 23.71 -3.27516e-15 738.343 -4.43582e-18
47430 23.715 -3.27516e-15 738.343 -4.43582e-18
47440 23.72 -3.27516e-15 738.343 -4.43582e-18
47450 23.725 -3.27516e-15 738.343 -4.43582e-18
47460 23.73 -3.27516e-15 738.343 -4.43582e-18
47470 23.735 -3.27516e-15 738.343 -4.43582e-18
47480 23.74 -3.27516e-15 738.343 -4.43582e-18
47490 23.745 -3.27516e-15 738.343 -4.43582e-18
47500 23.75 -3.27516e-15 738.343 -4.43582e-18
47510 23.755 -3.27516e-15 738.343 -4.43582e-18
47520 23.76 -3.27516e-15 738.343 -4.43582e-18
47530 23.765 -3.27516e-15 738.343 -4.43582e-18
47540 23.77 -3.27516e-15 738.343 -4.43582e-18
47550 23.775 -3.27516e-15 738.343 -4.43582e-18
47560 23.78 -3.27516e-15 738.343 -4.43582e-18
47570 23.785 -3.27516e-15 738.343 -4.43582e-18
47580 23.79 -3.27516e-15 738.343 -4.43582e-18
47590 23.795 -3.27516e-15 738.343 -4.43582e-18
47600 23.8 -3.27516e-15 738.343 -4.43582e-18
47610 23.805 -3.27516e-15 738.343 -4.43582e-18
47620 23.81 -3.27516e-15 738.343 -4.43582e-18
47630 23.815 -3.27516e-15 738.343 -4.43582e-18
47640 23.82 -3.27516e-15 738.343 -4.43582e-18
47650 23.825 -3.27516e-15 738.343 -4.43582e-18
47660 23.83 -3.27516e-15 738.343 -4.43582e-18
47670 23.835 -3.27516e-15 738.343 -4.43582e-18
47680 23.84 -3.27516e-15 738.343 -4.43582e-18
47690 23.845 -3.27516e-15 738.343 -4.43582e-18
47700 23.85 -3.27516e-15 738.343 -4.43582e-18
47710 23.855 -3.27516e-15 738.343 -4.43582e-18
47720 23.86 -3.27516e-15 738.343 -4.43582e-18
47730 23.865 -3.27516e-15 738.343 -4.43582e-18
47740 23.87 -3.27516e-15 738.343 -4.43582e-18
47750 23.875 -3.27516e-15 738.343 -4.43582e-18
47760 23.88 -3.27516e-15 738.343 -4.43582e-18
47770 23.885 -3.27516e-15 738.343 -4.43582e-18
47780 23.89 -3.27516e-15 738.343 -4.43582e-18
47790 23.895 -3.27516e-15 738.343 -4.43582e-18
47800 23.9 -3.27516e-15 738.343 -4.43582e-18
47810 23.905 -3.27516e-15 738.343 -4.43582e-18
47820 23.91 -3.27516e-15 738.343 -4.43582e-18
47830 23.915 -3.27516e-15 738.343 -4.43582e-18
47840 23.92 -3.27516e-15 738.343 -4.43582e-18
47850 23.925 -3.27516e-15 738.343 -4.43582e-18
47860 23.93 -3.27516e-15 738.343 -4.43582e-18
47870 23.935 -3.27516e-15 738.343 -4.43582e-18
47880 23.94 -3.27516e-15 738.343 -4.43582e-18
47890 23.945 -3.27516e-15 738.343 -4.43582e-18
47900 23.95 -3.27516e-15 738.343 -4.43582e-18
47910 23.955 -3.27516e-15 738.343 -4.43582e-18
47920 23.96 -3.27516e-15 738.343 -4.43582e-18
47930 23.965 -3.27516e-15 738.343 -4.43582e-18
47940 23.97 -3.27516e-15 738.343 -4.43582e-18
47950 23.975 -3.27516e-15 738.343 -4.43582e-18
47960 23.98 -3.27516e-15 738.343 -4.43582e-18
47970 23.985 -3.27516e-15 738.343 -4.43582e-18
47980 23.99 -3.27516e-15 738.343 -4.43582e-18
47990 23.995 -3.27516e-15 738.343 -4.43582e-18
48000 24 -3.27516e-15 738.343 -4.43582e-18
48010 24.005 -3.27516e-15 738.343 -4.43582e-18
48020 24.01 -3.27516e-15 738.343 -4.43582e-18
48030 24.015 -3.27516e-15 738.343 -4.43582e-18
48040 24.02 -3.27516e-15 738.343 -4.43582e-18
48050 24.025 -3.27516e-15 738.343 -4.43582e-18
48060 24.03 -3.27516e-15 738.343 -4.43582e-18
48070 24.035 -3.27516e-15 738.343 -4.43582e-18
48080 24.04 -3.27516e-15 738.343 -4.43582e-18
48090 24.045 -3.27516e-15 738.343 -4.43582e-18
48100 24.05 -3.27516e-15 738.343 -4.43582e-18
48110 24.055 -3.27516e-15 738.343 -4.43582e-18
48120 24.06 -3.27516e-15 738.343 -4.43582e-18
48130 24.065 -3.27516e-15 738.343 -4.43582e-18
48140 24.07 -3.27516e-15 738.343 -4.43582e-18
48150 24.075 -3.27516e-15 738.343 -4.43582e-18
48160 24.08 -3.27516e-15 738.343 -4.43582e-18
48170 24.085 -3.27516e-15 738.343 -4.43582e-18
48180 24.09 -3.27516e-15 738.343 -4.43582e-18
48190 24.095 -3.27516e-15 738.343 -4.43582e-18
48200 24.1 -3.27516e-15 738.343 -4.43582e-18
48210 24.105 -3.27516e-15 738.343 -4.43582e-18
48220 24.11 -3.27516e-15 738.343 -4.43582e-18
48230 24.115 -3.27516e-15 738.343 -4.43582e-18
48240 24.12 -3.27516e-15 738.343 -4.43582e-18
48250 24.125 -3.27516e-15 738.343 -4.43582e-18
48260 24.13 -3.27516e-15 738.343 -4.43582e-18
48270 24.135 -3.27516e-15 738.343 -4.43582e-18
48280 24.14 -3.27516e-15 738.343 -4.43582e-18
48290 24.145 -3.27516e-15 738.343 -4.43582e-18
48300 24.15 -3.27516e-15 738.343 -4.43582e-18
48310 24.155 -3.27516e-15 738.343 -4.43582e-18
48320 24.16 -3.27516e-15 738.343 -4.43582e-18
48330 24.165 -3.27516e-15 738.343 -4.43582e-18
48340 24.17 -3.27516e-15 738.343 -4.43582e-18
48350 24.175 -3.27516e-15 738.343 -4.43582e-18
48360 24.18 -3.27516e-15 738.343 -4.43582e-18
48370 24.185 -3.27516e-15 738.343 -4.43582e-18
48380 24.19 -3.27516e-15 738.343 -4.43582e-18
48390 24.195 -3.27516e-15 738.343 -4.43582e-18
48400 24.2 -3.27516e-15 738.343 -4.43582e-18
48410 24.205 -3.27516e-15 738.343 -4.43582e-18
48420 24.21 -3.27516e-15 738.343 -4.43582e-18
48430 24.215 -3.27516e-15 738.343 -4.43582e-18
48440 24.22 -3.27516e-15 738.343 -4.43582e-18
48450 24.225 -3.27516e-15 738.343 -4.43582e-18
48460 24.23 -3.27516e-15 738.343 -4.43582e-18
48470 24.235 -3.27516e-15 738.343 -4.43582e-18
48480 24.24 -3.27516e-15 738.343 -4.43582e-18
48490 24.245 -3.27516e-15 738.343 -4.43582e-18
48500 24.25 -3.27516e-15 738.343 -4.43582e-18
48510 24.255 -3.27516e-15 738.343 -4.43582e-18
48520 24.26 -3.27516e-15 738.343 -4.43582e-18
48530 24.265 -3.27516e-15 738.343 -4.43582e-18
48540 24.27 -3.27516e-15 738.343 -4.43582e-18
48550 24.275 -3.27516e-15 738.343 -4.43582e-18
48560 24.28 -3.27516e-15 738.343 -4.43582e-18
48570 24.285 -3.27516e-15 738.343 -4.43582e-18
48580 24.29 -3.27516e-15 738.343 -4.43582e-18
48590 24.295 -3.27516e-15 738.343 -4.43582e-18
48600 24.3 -3.27516e-15 738.343 -4.43582e-18
48610 24.305 -3.27516e-15 738.343 -4.43582e-18
48620 24.31 -3.27516e-15 738.343 -4.43582e-18
48630 24.315 -3.27516e-15 738.343 -4.43582e-18
48640 24.32 -3.27516e-15 738.343 -4.43582e-18
48650 24.325 -3.27516e-15 738.343 -4.43582e-18
48660 24.33 -3.27516e-15 738.343 -4.43582e-18
48670 24.335 -3.27516e-15 738.343 -4.43582e-18
48680 24.34 -3.27516e-15 738.343 -4.43582e-18
48690 24.345 -3.27516e-15 738.343 -4.43582e-18
48700 24.35 -3.27516e-15 738.343 -4.43582e-18
48710 24.355 -3.27516e-15 738.343 -4.43582e-18
48720 24.36 -3.27516e-15 738.343 -4.43582e-18
48730 24.365 -3.27516e-15 738.343 -4.43582e-18
48740 24.37 -3.27516e-15 738.343 -4.43582e-18
48750 24.375 -3.27516e-15 738.343 -4.43582e-18
48760 24.38 -3.27516e-15 738.343 -4.43582e-18
48770 24.385 -3.27516e-15 738.343 -4.43582e-18
48780 24.39 -3.27516e-15 738.343 -4.43582e-18
48790 24.395 -3.27516e-15 738.343 -4.43582e-18
48800 24.4 -3.27516e-15 738.343 -4.43582e-18
48810 24.405 -3.27516e-15 738.343 -4.43582e-18
48820 24.41 -3.27516e-15 738.343 -4.43582e-18
48830 24.415 -3.27516e-15 738.343 -4.43582e-18
48840 24.42 -3.27516e-15 738.343 -4.43582e-18
48850 24.425 -3.27516e-15 738.343 -4.43582e-18
48860 24.43 -3.27516e-15 738.343 -4.43582e-18
48870 24.435 -3.27516e-15 738.343 -4.43582e-18
48880 24.44 -3.27516e-15 738.343 -4.43582e-18
48890 24.445 -3.27516e-15 738.343 -4.43582e-18
48900 24.45 -3.27516e-15 738.343 -4.43582e-18
48910 24.455 -3.27516e-15 738.343 -4.43582e-18
48920 24.46 -3.27516e-15 738.343 -4.43582e-18
48930 24.465 -3.27516e-15 738.343 -4.43582e-18
48940 24.47 -3.27516e-15 738.343 -4.43582e-18
48950 24.475 -3.27516e-15 738.343 -4.43582e-18
48960 24.48 -3.27516e-15 738.343 -4.43582e-18
48970 24.485 -3.27516e-15 738.343 -4.43582e-18
48980 24.49 -3.27516e-15 738.343 -4.43582e-18
48990 24.495 -3.27516e-15 738.343 -4.43582e-18
49000 24.5 -3.27516e-15 738.343 -4.43582e-18
49010 24.505 -3.27516e-15 738.343 -4.43582e-18
49020 24.51 -3.27516e-15 738.343 -4.43582e-18
49030 24.515 -3.27516e-15 738.343 -4.43582e-18
49040 24.52 -3.27516e-15 738.343 -4.43582e-18
49050 24.525 -3.27516e-15 738.343 -4.43582e-18
49060 24.53 -3.27516e-15 738.343 -4.43582e-18
49070 24.535 -3.27516e-15 738.343 -4.43582e-18
49080 24.54 -3.27516e-15 738.343 -4.43582e-18
49090 24.545 -3.27516e-15 738.343 -4.43582e-18
49100 24.55 -3.27516e-15 738.343 -4.43582e-18
49110 24.555 -3.27516e-15 738.343 -4.43582e-18
49120 24.56 -3.27516e-15 738.343 -4.43582e-18
49130 24.565 -3.27516e-15 738.343 -4.43582e-18
49140 24.57 -3.27516e-15 738.343 -4.43582e-18
49150 24.575 -3.27516e-15 738.343 -4.43582e-18
49160 24.58 -3.27516e-15 738.343 -4.43582e-18
49170 24.585 -3.27516e-15 738.343 -4.43582e-18
49180 24.59 -3.27516e-15 738.343 -4.43582e-18
49190 24.595 -3.27516e-15 738.343 -4.43582e-18
49200 24.6 -3.27516e-15 738.343 -4.43582e-18
49210 24.605 -3.27516e-15 738.343 -4.43582e-18
49220 24.61 -3.27516e-15 738.343 -4.43582e-18
49230 24.615 -3.27516e-15 738.343 -4.43582e-18
49240 24.62 -3.27516e-15 738.343 -4.43582e-18
49250 24.625 -3.27516e-15 738.343 -4.43582e-18
49260 24.63 -3.27516e-15 738.343 -4.43582e-18
49270 24.635 -3.27516e-15 738.343 -4.43582e-18
49280 24.64 -3.27516e-15 738.343 -4.43582e-18
49290 24.645 -3.27516e-15 738.343 -4.43582e-18
49300 24.65 -3.27516e-15 738.343 -4.43582e-18
49310 24.655 -3.27516e-15 738.343 -4.43582e-18
49320 24.66 -3.27516e-15 738.343 -4.43582e-18
49330 24.665 -3.27516e-15 738.343 -4.43582e-18
49340 24.67 -3.27516e-15 738.343 -4.43582e-18
49350 24.675 -3.27516e-15 738.343 -4.43582e-18
49360 24.68 -3.27516e-15 738.343 -4.43582e-18
49370 24.685 -3.27516e-15 738.343 -4.43582e-18
49380 24.69 -3.27516e-15 738.343 -4.43582e-18
49390 24.695 -3.27516e-15 738.343 -4.43582e-18
49400 24.7 -3.27516e-15 738.343 -4.43582e-18
49410 24.705 -3.27516e-15 738.343 -4.43582e-18
49420 24.71 -3.27516e-15 738.343 -4.43582e-18
49430 24.715 -3.27516e-15 738.343 -4.43582e-18
49440 24.72 -3.27516e-15 738.343 -4.43582e-18
49450 24.725 -3.27516e-15 738.343 -4.43582e-18
49460 24.73 -3.27516e-15 738.343 -4.43582e-18
49470 24.735 -3.27516e-15 738.343 -4.43582e-18
49480 24.74 -3.27516e-15 738.343 -4.43582e-18
49490 24.745 -3.27516e-15 738.343 -4.43582e-18
49500 24.75 -3.27516e-15 738.343 -4.43582e-18
49510 24.755 -3.27516e-15 738.343 -4.43582e-18
49520 24.76 -3.27516e-15 738.343 -4.43582e-18
49530 24.765 -3.27516e-15 738.343 -4.43582e-18
49540 24.77 -3.27516e-15 738.343 -4.43582e-18
49550 24.775 -3.27516e-15 738.343 -4.43582e-18
49560 24.78 -3.27516e-15 738.343 -4.43582e-18
49570 24.785 -3.27516e-15 738.343 -4.43582e-18
49580 24.79 -3.27516e-15 738.343 -4.43582e-18
49590 24.795 -3.27516e-15 738.343 -4.43582e-18
49600 24.8 -3.27516e-15 738.343 -4.43582e-18
49610 24.805 -3.27516e-15 738.343 -4.43582e-18
49620 24.81 -3.27516e-15 738.343 -4.43582e-18
49630 24.815 -3.27516e-15 738.343 -4.43582e-18
49640 24.82 -3.27516e-15 738.343 -4.43582e-18
49650 24.825 -3.27516e-15 738.343 -4.43582e-18
49660 24.83 -3.27516e-15 738.343 -4.43582e-18
49670 24.835 -3.27516e-15 738.343 -4.43582e-18
49680 24.84 -3.27516e-15 738.343 -4.43582e-18
49690 24.845 -3.27516e-15 738.343 -4.43582e-18
49700 24.85 -3.27516e-15 738.343 -4.43582e-18
49710 24.855 -3.27516e-15 738.343 -4.43582e-18
49720 24.86 -3.27516e-15 738.343 -4.43582e-18
49730 24.865 -3.27516e-15 738.343 -4.43582e-18
49740 24.87 -3.27516e-15 738.343 -4.43582e-18
49750 24.875 -3.27516e-15 738.343 -4.43582e-18
49760 24.88 -3.27516e-15 738.343 -4.43582e-18
49770 24.885 -3.27516e-15 738.343 -4.43582e-18
49780 24.89 -3.27516e-15 738.343 -4.43582e-18
49790 24.895 -3.27516e-15 738.343 -4.43582e-18
49800 24.9 -3.27516e-15 738.343 -4.43582e-18
49810 24.905 -3.27516e-15 738.343 -4.43582e-18
49820 24.91 -3.27516e-15 738.343 -4.43582e-18
49830 24.915 -3.27516e-15 738.343 -4.43582e-18
49840 24.92 -3.27516e-15 738.343 -4.43582e-18
49850 24.925 -3.27516e-15 738.343 -4.43582e-18
49860 24.93 -3.27516e-15 738.343 -4.43582e-18
49870 24.935 -3.27516e-15 738.343 -4.43582e-18
49880 24.94 -3.27516e-15 738.343 -4.43582e-18
49890 24.945 -3.27516e-15 738.343 -4.43582e-18
49900 24.95 -3.27516e-15 738.343 -4.43582e-18
49910 24.955 -3.27516e-15 738.343 -4.43582e-18
49920 24.96 -3.27516e-15 738.343 -4.43582e-18
49930 24.965 -3.27516e-15 738.343 -4.43582e-18
49940 24.97 -3.27516e-15 738.343 -4.43582e-18
49950 24.975 -3.27516e-15 738.343 -4.43582e-18
49960 24.98 -3.27516e-15 738.343 -4.43582e-18
49970 24.985 -3.27516e-15 738.343 -4.43582e-18
49980 24.99 -3.27516e-15 738.343 -4.43582e-18
49990 24.995 -3.27516e-15 738.343 -4.43582e-18
50000 25 -3.27516e-15 738.343 -4.43582e-18
50010 25.005 -3.27516e-15 738.343 -4.43582e-18
50020 25.01 -3.27516e-15 738.343 -4.43582e-18
50030 25.015 -3.27516e-15 738.343 -4.43582e-18
50040 25.02 -3.27516e-15 738.343 -4.43582e-18
