# Time-averaged data for fix log
# TimeStep v_time v_gamma v_Fobs c_Fsum v_E
64230 128.46 -0.0636998 0.00519228 114735 4.52544e-08
64240 128.48 -0.0605662 0.00505143 114733 4.40276e-08
64250 128.5 -0.0573357 0.00490554 114732 4.27566e-08
64260 128.52 -0.0540135 0.00475487 114730 4.14441e-08
64270 128.54 -0.0506049 0.00459966 114728 4.00919e-08
64280 128.56 -0.0471153 0.00444016 114726 3.87024e-08
64290 128.58 -0.0435504 0.00427749 114724 3.7285e-08
64300 128.6 -0.0399157 0.00411283 114722 3.58503e-08
64310 128.62 -0.0362173 0.00394366 114720 3.43763e-08
64320 128.64 -0.0324608 0.00377231 114718 3.28832e-08
64330 128.66 -0.0286525 0.0035994 114717 3.13764e-08
64340 128.68 -0.0247983 0.0034225 114715 2.98348e-08
64350 128.7 -0.0209044 0.00324438 114714 2.82823e-08
64360 128.72 -0.0169771 0.00306577 114713 2.67257e-08
64370 128.74 -0.0130227 0.00288643 114711 2.51625e-08
64380 128.76 -0.00904737 0.00270504 114710 2.35814e-08
64390 128.78 -0.0050576 0.0025235 114709 2.19991e-08
64400 128.8 -0.00105974 0.00234173 114709 2.04146e-08
64410 128.82 0.00293982 0.0021609 114708 1.88382e-08
64420 128.84 0.00693467 0.00197781 114707 1.72422e-08
64430 128.86 0.0109184 0.00179599 114707 1.56572e-08
64440 128.88 0.0148847 0.00161572 114706 1.40857e-08
64450 128.9 0.0188272 0.00143564 114706 1.25158e-08
64460 128.92 0.0227396 0.00125613 114707 1.09508e-08
64470 128.94 0.0266155 0.00107958 114706 9.41168e-09
64480 128.96 0.0304489 0.000904382 114706 7.88432e-09
64490 128.98 0.0342336 0.000730997 114707 6.37275e-09
64500 129 0.0379636 0.000562252 114707 4.90164e-09
64510 129.02 0.0416328 0.000393478 114707 3.43027e-09
64520 129.04 0.0452353 0.000230537 114708 2.00977e-09
64530 129.06 0.0487656 6.87088e-05 114709 5.98984e-10
64540 129.08 0.0522178 -8.96825e-05 114710 -7.81822e-10
64550 129.1 0.0555864 -0.000243476 114710 -2.12253e-09
64560 129.12 0.0588662 -0.000392767 114711 -3.42396e-09
64570 129.14 0.0620517 -0.00053977 114712 -4.70542e-09
64580 129.16 0.065138 -0.000678438 114713 -5.91421e-09
64590 129.18 0.0681201 -0.000814495 114714 -7.1002e-09
64600 129.2 0.0709933 -0.000945317 114715 -8.24054e-09
64610 129.22 0.0737528 -0.00107079 114716 -9.33423e-09
64620 129.24 0.0763943 -0.00119169 114718 -1.0388e-08
64630 129.26 0.0789137 -0.00130619 114719 -1.1386e-08
64640 129.28 0.0813068 -0.00141624 114720 -1.23452e-08
64650 129.3 0.0835698 -0.00152021 114721 -1.32513e-08
64660 129.32 0.0856991 -0.00161759 114722 -1.41001e-08
64670 129.34 0.0876913 -0.00170893 114723 -1.48961e-08
64680 129.36 0.0895433 -0.00179416 114724 -1.56389e-08
64690 129.38 0.091252 -0.00187353 114725 -1.63306e-08
64700 129.4 0.0928147 -0.00194535 114726 -1.69565e-08
64710 129.42 0.0942289 -0.00201003 114727 -1.75201e-08
64720 129.44 0.0954924 -0.00206769 114728 -1.80226e-08
64730 129.46 0.0966031 -0.00211924 114728 -1.84718e-08
64740 129.48 0.0975592 -0.00216343 114729 -1.88569e-08
64750 129.5 0.0983593 -0.00220077 114729 -1.91823e-08
64760 129.52 0.0990021 -0.00223055 114730 -1.94418e-08
64770 129.54 0.0994864 -0.00225363 114730 -1.96429e-08
64780 129.56 0.0998116 -0.00226923 114730 -1.97788e-08
64790 129.58 0.0999771 -0.00227744 114730 -1.98504e-08
64800 129.6 0.0999827 -0.00227845 114730 -1.98591e-08
64810 129.62 0.0998283 -0.00227202 114730 -1.98031e-08
64820 129.64 0.0995142 -0.00225864 114730 -1.96865e-08
64830 129.66 0.099041 -0.00223739 114730 -1.95013e-08
64840 129.68 0.0984092 -0.00220975 114730 -1.92605e-08
64850 129.7 0.0976201 -0.00217402 114729 -1.89492e-08
64860 129.72 0.0966747 -0.00213194 114728 -1.85824e-08
64870 129.74 0.0955747 -0.0020825 114728 -1.81516e-08
64880 129.76 0.0943219 -0.00202647 114727 -1.76634e-08
64890 129.78 0.0929181 -0.00196337 114726 -1.71135e-08
64900 129.8 0.0913656 -0.00189362 114725 -1.65056e-08
64910 129.82 0.089667 -0.00181641 114724 -1.58328e-08
64920 129.84 0.087825 -0.00173211 114723 -1.50982e-08
64930 129.86 0.0858425 -0.00164275 114722 -1.43193e-08
64940 129.88 0.0837226 -0.00154629 114721 -1.34786e-08
64950 129.9 0.0814688 -0.00144502 114720 -1.2596e-08
64960 129.92 0.0790846 -0.0013366 114719 -1.16511e-08
64970 129.94 0.0765739 -0.00122382 114718 -1.0668e-08
64980 129.96 0.0739408 -0.00110387 114717 -9.62254e-09
64990 129.98 0.0711893 -0.000979731 114716 -8.54051e-09
65000 130 0.068324 -0.000850405 114715 -7.41322e-09
65010 130.02 0.0653493 -0.000715662 114713 -6.23869e-09
65020 130.04 0.0622701 -0.000577594 114713 -5.03514e-09
65030 130.06 0.0590913 -0.000432816 114711 -3.77308e-09
65040 130.08 0.055818 -0.000283766 114711 -2.47376e-09
65050 130.1 0.0524553 -0.000131778 114710 -1.14879e-09
65060 130.12 0.0490088 2.51304e-05 114709 2.1908e-10
65070 130.14 0.0454838 0.000186344 114708 1.62451e-09
65080 130.16 0.0418861 0.000349748 114708 3.04904e-09
65090 130.18 0.0382213 0.000516249 114707 4.50059e-09
65100 130.2 0.0344954 0.000684377 114707 5.96632e-09
65110 130.22 0.0307144 0.00085734 114706 7.47421e-09
65120 130.24 0.0268842 0.00103153 114706 8.99282e-09
65130 130.26 0.023011 0.0012082 114706 1.0533e-08
65140 130.28 0.0191009 0.00138735 114706 1.20948e-08
65150 130.3 0.0151603 0.0015675 114706 1.36653e-08
65160 130.32 0.0111955 0.00174807 114707 1.52395e-08
65170 130.34 0.00721276 0.00192856 114707 1.68129e-08
65180 130.36 0.00321847 0.00211193 114708 1.84114e-08
65190 130.38 -0.000780967 0.00229293 114708 1.99892e-08
65200 130.4 -0.00477915 0.00247528 114709 2.15787e-08
65210 130.42 -0.0087697 0.0026555 114710 2.31497e-08
65220 130.44 -0.0127462 0.00283731 114711 2.47344e-08
65230 130.46 -0.0167023 0.00301776 114712 2.63072e-08
65240 130.48 -0.0206317 0.00319629 114714 2.78632e-08
65250 130.5 -0.0245281 0.00337491 114715 2.942e-08
65260 130.52 -0.0283853 0.00355174 114716 3.09611e-08
65270 130.54 -0.032197 0.00372584 114718 3.24782e-08
65280 130.56 -0.0359573 0.00389774 114720 3.39762e-08
65290 130.58 -0.03966 0.0040681 114722 3.54606e-08
65300 130.6 -0.0432992 0.00423286 114723 3.68962e-08
65310 130.62 -0.0468692 0.00439653 114725 3.83222e-08
65320 130.64 -0.0503642 0.00455723 114727 3.97223e-08
65330 130.66 -0.0537787 0.00471316 114729 4.10807e-08
65340 130.68 -0.0571071 0.00486544 114731 4.24073e-08
65350 130.7 -0.0603441 0.0050116 114733 4.36806e-08
65360 130.72 -0.0634846 0.00515464 114735 4.49266e-08
65370 130.74 -0.0665236 0.00529324 114737 4.61338e-08
65380 130.76 -0.0694561 0.00542599 114739 4.729e-08
65390 130.78 -0.0722775 0.00555348 114740 4.84003e-08
65400 130.8 -0.0749833 0.00567803 114743 4.9485e-08
65410 130.82 -0.0775691 0.00579631 114744 5.05149e-08
65420 130.84 -0.0800309 0.00590973 114746 5.15025e-08
65430 130.86 -0.0823646 0.0060162 114748 5.24295e-08
65440 130.88 -0.0845665 0.00611564 114750 5.32953e-08
65450 130.9 -0.0866331 0.00620999 114752 5.41169e-08
65460 130.92 -0.0885612 0.00629925 114753 5.48938e-08
65470 130.94 -0.0903476 0.00638002 114755 5.5597e-08
65480 130.96 -0.0919894 0.00645495 114756 5.62493e-08
65490 130.98 -0.0934841 0.00652363 114757 5.68471e-08
65500 131 -0.0948292 0.00658492 114759 5.73806e-08
65510 131.02 -0.0960226 0.00664098 114760 5.78686e-08
65520 131.04 -0.0970624 0.0066892 114761 5.82884e-08
65530 131.06 -0.0979469 0.00673042 114761 5.8647e-08
65540 131.08 -0.0986747 0.00676388 114762 5.89383e-08
65550 131.1 -0.0992447 0.00679112 114763 5.91754e-08
65560 131.12 -0.0996559 0.00681021 114763 5.93415e-08
65570 131.14 -0.0999076 0.00682266 114763 5.94499e-08
65580 131.16 -0.0999996 0.00682768 114763 5.94936e-08
65590 131.18 -0.0999315 0.00682526 114763 5.94725e-08
65600 131.2 -0.0997036 0.00681541 114763 5.93867e-08
65610 131.22 -0.0993162 0.0067989 114763 5.92431e-08
65620 131.24 -0.0987699 0.00677423 114762 5.90284e-08
65630 131.26 -0.0980656 0.00674287 114762 5.87555e-08
65640 131.28 -0.0972044 0.00670451 114761 5.84216e-08
65650 131.3 -0.0961877 0.00665862 114760 5.80222e-08
65660 131.32 -0.0950171 0.00660536 114759 5.75586e-08
65670 131.34 -0.0936945 0.00654539 114758 5.70365e-08
65680 131.36 -0.092222 0.00648007 114757 5.64679e-08
65690 131.38 -0.090602 0.00640721 114755 5.58338e-08
65700 131.4 -0.088837 0.00632765 114754 5.51411e-08
65710 131.42 -0.0869299 0.00624228 114752 5.4398e-08
65720 131.44 -0.0848838 0.00614933 114751 5.35886e-08
65730 131.46 -0.0827018 0.00605243 114749 5.2745e-08
65740 131.48 -0.0803876 0.00594724 114747 5.18291e-08
65750 131.5 -0.0779447 0.00583646 114745 5.08645e-08
65760 131.52 -0.0753772 0.00571916 114743 4.98431e-08
65770 131.54 -0.072689 0.00559761 114741 4.87847e-08
65780 131.56 -0.0698846 0.00547163 114739 4.76875e-08
65790 131.58 -0.0669684 0.00533904 114737 4.65327e-08
65800 131.6 -0.063945 0.00520364 114736 4.53534e-08
65810 131.62 -0.0608194 0.00506258 114734 4.41247e-08
65820 131.64 -0.0575964 0.00491679 114732 4.28546e-08
65830 131.66 -0.0542813 0.004767 114730 4.15498e-08
65840 131.68 -0.0508794 0.00461238 114728 4.02028e-08
65850 131.7 -0.047396 0.00445288 114726 3.88133e-08
65860 131.72 -0.0438369 0.00429043 114724 3.73978e-08
65870 131.74 -0.0402076 0.00412605 114722 3.59656e-08
65880 131.76 -0.036514 0.00395743 114720 3.44963e-08
65890 131.78 -0.0327619 0.00378629 114719 3.3005e-08
65900 131.8 -0.0289575 0.00361313 114717 3.14961e-08
65910 131.82 -0.0251067 0.00343674 114715 2.99588e-08
65920 131.84 -0.0212158 0.00325844 114714 2.84049e-08
65930 131.86 -0.0172909 0.0030802 114713 2.68515e-08
65940 131.88 -0.0133384 0.00290086 114712 2.52882e-08
65950 131.9 -0.00936455 0.00271927 114710 2.37055e-08
65960 131.92 -0.0053757 0.00253828 114709 2.21279e-08
65970 131.94 -0.00137825 0.00235614 114709 2.05402e-08
65980 131.96 0.00262141 0.00217486 114708 1.89599e-08
65990 131.98 0.00661687 0.00199258 114707 1.73709e-08
66000 132 0.0106017 0.00181071 114707 1.57855e-08
66010 132.02 0.0145697 0.00163009 114706 1.4211e-08
66020 132.04 0.0185143 0.00145019 114706 1.26426e-08
66030 132.06 0.0224293 0.00127056 114706 1.10766e-08
66040 132.08 0.0263084 0.00109368 114706 9.53459e-09
66050 132.1 0.0301454 0.000918504 114706 8.00744e-09
66060 132.12 0.0339342 0.000744819 114707 6.49325e-09
66070 132.14 0.0376687 0.000575642 114707 5.01837e-09
66080 132.16 0.0413429 0.000406649 114707 3.5451e-09
66090 132.18 0.044951 0.000243773 114708 2.12516e-09
66100 132.2 0.0484872 8.13315e-05 114709 7.09026e-10
66110 132.22 0.0519458 -7.70184e-05 114710 -6.71421e-10
66120 132.24 0.0553214 -0.000231651 114710 -2.01944e-09
66130 132.26 0.0586084 -0.000380756 114711 -3.31925e-09
66140 132.28 0.0618016 -0.000528114 114712 -4.60381e-09
66150 132.3 0.064896 -0.000667989 114713 -5.82312e-09
66160 132.32 0.0678866 -0.000803605 114714 -7.00528e-09
66170 132.34 0.0707686 -0.000935173 114715 -8.15212e-09
66180 132.36 0.0735373 -0.0010609 114716 -9.24805e-09
66190 132.38 0.0761884 -0.00118246 114717 -1.03076e-08
66200 132.4 0.0787176 -0.00129758 114719 -1.1311e-08
66210 132.42 0.0811209 -0.00140785 114720 -1.22721e-08
66220 132.44 0.0833944 -0.00151201 114721 -1.31799e-08
66230 132.46 0.0855345 -0.00161018 114722 -1.40355e-08
66240 132.48 0.0875378 -0.00170199 114723 -1.48356e-08
66250 132.5 0.089401 -0.0017875 114724 -1.55809e-08
66260 132.52 0.0911212 -0.00186758 114725 -1.62788e-08
66270 132.54 0.0926956 -0.00194007 114726 -1.69105e-08
66280 132.56 0.0941218 -0.00200554 114727 -1.7481e-08
66290 132.58 0.0953973 -0.00206366 114728 -1.79874e-08
66300 132.6 0.0965203 -0.00211554 114728 -1.84395e-08
66310 132.62 0.0974888 -0.0021601 114729 -1.88278e-08
66320 132.64 0.0983014 -0.00219802 114729 -1.91583e-08
66330 132.66 0.0989567 -0.00222838 114730 -1.94229e-08
66340 132.68 0.0994537 -0.00225205 114730 -1.96291e-08
66350 132.7 0.0997915 -0.00226824 114730 -1.97702e-08
66360 132.72 0.0999698 -0.00227704 114730 -1.98469e-08
66370 132.74 0.0999881 -0.00227864 114730 -1.98608e-08
66380 132.76 0.0998465 -0.0022728 114730 -1.98099e-08
66390 132.78 0.0995451 -0.00226001 114730 -1.96985e-08
66400 132.8 0.0990845 -0.00223935 114730 -1.95184e-08
66410 132.82 0.0984653 -0.00221229 114730 -1.92827e-08
66420 132.84 0.0976887 -0.00217694 114729 -1.89746e-08
66430 132.86 0.0967557 -0.00213564 114729 -1.86147e-08
66440 132.88 0.095668 -0.00208645 114728 -1.81861e-08
66450 132.9 0.0944272 -0.0020311 114727 -1.77037e-08
66460 132.92 0.0930353 -0.00196876 114726 -1.71605e-08
66470 132.94 0.0914947 -0.00189955 114725 -1.65574e-08
66480 132.96 0.0898076 -0.00182289 114724 -1.58893e-08
66490 132.98 0.0879769 -0.00173912 114723 -1.51592e-08
66500 133 0.0860054 -0.00165027 114722 -1.43849e-08
66510 133.02 0.0838963 -0.00155431 114721 -1.35486e-08
66520 133.04 0.0816531 -0.00145335 114720 -1.26686e-08
66530 133.06 0.0792792 -0.00134533 114719 -1.17272e-08
66540 133.08 0.0767784 -0.00123327 114718 -1.07504e-08
66550 133.1 0.0741549 -0.00111377 114717 -9.70885e-09
66560 133.12 0.0714127 -0.000990064 114716 -8.63058e-09
66570 133.14 0.0685562 -0.000861153 114715 -7.50691e-09
66580 133.16 0.0655901 -0.00072664 114714 -6.33438e-09
66590 133.18 0.062519 -0.000588689 114713 -5.13186e-09
66600 133.2 0.059348 -0.000444705 114712 -3.87673e-09
66610 133.22 0.056082 -0.000295999 114711 -2.58039e-09
66620 133.24 0.0527262 -0.000144334 114710 -1.25825e-09
66630 133.26 0.0492862 1.26772e-05 114709 1.10516e-10
66640 133.28 0.0457672 0.000173496 114708 1.5125e-09
66650 133.3 0.0421751 0.000336801 114708 2.93617e-09
66660 133.32 0.0385155 0.000502605 114707 4.38164e-09
66670 133.34 0.0347942 0.000670965 114707 5.8494e-09
66680 133.36 0.0310174 0.000843599 114706 7.35442e-09
66690 133.38 0.0271908 0.00101771 114706 8.87233e-09
66700 133.4 0.0233208 0.00119382 114706 1.04076e-08
66710 133.42 0.0194135 0.00137284 114706 1.19683e-08
66720 133.44 0.0154751 0.00155288 114706 1.35379e-08
66730 133.46 0.011512 0.001734 114707 1.51169e-08
66740 133.48 0.00753042 0.00191401 114707 1.66861e-08
66750 133.5 0.00353682 0.00209714 114708 1.82824e-08
66760 133.52 -0.000462443 0.00227846 114708 1.98631e-08
66770 133.54 -0.00446096 0.00246049 114709 2.14498e-08
66780 133.56 -0.00845235 0.00264115 114710 2.30246e-08
66790 133.58 -0.0124302 0.00282291 114711 2.46089e-08
66800 133.6 -0.0163882 0.00300368 114712 2.61845e-08
66810 133.62 -0.0203199 0.00318209 114714 2.77395e-08
66820 133.64 -0.0242192 0.00336073 114715 2.92964e-08
66830 133.66 -0.0280797 0.00353752 114716 3.08372e-08
66840 133.68 -0.0318953 0.0037118 114718 3.23558e-08
66850 133.7 -0.0356598 0.00388405 114720 3.38569e-08
66860 133.72 -0.0393674 0.00405448 114722 3.53419e-08
66870 133.74 -0.0430119 0.00422004 114723 3.67845e-08
66880 133.76 -0.0465876 0.00438388 114725 3.82121e-08
66890 133.78 -0.0500888 0.00454471 114727 3.96133e-08
66900 133.8 -0.0535099 0.00470079 114729 4.0973e-08
66910 133.82 -0.0568453 0.00485343 114731 4.23027e-08
66920 133.84 -0.0600898 0.00500024 114733 4.35816e-08
66930 133.86 -0.0632382 0.00514324 114735 4.48273e-08
66940 133.88 -0.0662854 0.00528241 114737 4.60394e-08
66950 133.9 -0.0692266 0.00541548 114738 4.71985e-08
66960 133.92 -0.072057 0.00554373 114740 4.83155e-08
66970 133.94 -0.0747722 0.00566817 114742 4.93991e-08
66980 133.96 -0.0773677 0.0057869 114744 5.0433e-08
66990 133.98 -0.0798395 0.00590078 114746 5.14246e-08
67000 134 -0.0821835 0.00600802 114748 5.23583e-08
67010 134.02 -0.0843961 0.00610847 114750 5.32329e-08
67020 134.04 -0.0864736 0.00620252 114751 5.40518e-08
67030 134.06 -0.0884128 0.00629257 114753 5.48357e-08
67040 134.08 -0.0902106 0.00637359 114755 5.55411e-08
67050 134.1 -0.091864 0.00644906 114756 5.61981e-08
67060 134.12 -0.0933705 0.00651829 114757 5.68006e-08
67070 134.14 -0.0947276 0.00658045 114758 5.73417e-08
67080 134.16 -0.0959332 0.00663677 114760 5.78319e-08
67090 134.18 -0.0969852 0.00668556 114760 5.82566e-08
67100 134.2 -0.0978822 0.00672735 114761 5.86203e-08
67110 134.22 -0.0986225 0.00676139 114762 5.89166e-08
67120 134.24 -0.0992051 0.00678922 114763 5.91588e-08
67130 134.26 -0.099629 0.0068089 114763 5.93301e-08
67140 134.28 -0.0998934 0.00682194 114763 5.94436e-08
67150 134.3 -0.0999981 0.00682756 114763 5.94925e-08
67160 134.32 -0.0999428 0.00682573 114763 5.94765e-08
67170 134.34 -0.0997276 0.00681646 114763 5.93959e-08
67180 134.36 -0.0993529 0.00680033 114763 5.92555e-08
67190 134.38 -0.0988192 0.00677647 114762 5.90478e-08
67200 134.4 -0.0981274 0.00674569 114762 5.878e-08
67210 134.42 -0.0972787 0.00670791 114761 5.84512e-08
67220 134.44 -0.0962743 0.00666259 114760 5.80567e-08
67230 134.46 -0.0951159 0.0066099 114759 5.75981e-08
67240 134.48 -0.0938053 0.00655048 114758 5.70809e-08
67250 134.5 -0.0923447 0.00648572 114757 5.65171e-08
67260 134.52 -0.0907363 0.00641308 114755 5.58848e-08
67270 134.54 -0.0889828 0.00633438 114754 5.51997e-08
67280 134.56 -0.0870869 0.00624922 114752 5.44583e-08
67290 134.58 -0.0850517 0.00615709 114751 5.36562e-08
67300 134.6 -0.0828805 0.00606069 114749 5.28169e-08
67310 134.62 -0.0805766 0.00595598 114747 5.19052e-08
67320 134.64 -0.0781439 0.00584541 114745 5.09424e-08
67330 134.66 -0.0755861 0.00572883 114743 4.99273e-08
67340 134.68 -0.0729074 0.00560772 114741 4.88727e-08
67350 134.7 -0.0701121 0.00548127 114739 4.77715e-08
67360 134.72 -0.0672046 0.00534964 114738 4.6625e-08
67370 134.74 -0.0641896 0.00521466 114736 4.54493e-08
67380 134.76 -0.0610719 0.0050738 114734 4.42224e-08
67390 134.78 -0.0578565 0.00492826 114732 4.29546e-08
67400 134.8 -0.0545485 0.00477909 114730 4.1655e-08
67410 134.82 -0.0511533 0.00462509 114728 4.03135e-08
67420 134.84 -0.0476763 0.00446588 114726 3.89265e-08
67430 134.86 -0.0441229 0.00430332 114724 3.75102e-08
67440 134.88 -0.040499 0.00413872 114722 3.6076e-08
67450 134.9 -0.0368103 0.00397118 114721 3.46161e-08
67460 134.92 -0.0330627 0.0037999 114719 3.31236e-08
67470 134.94 -0.0292622 0.00362696 114717 3.16166e-08
67480 134.96 -0.0254149 0.0034508 114716 3.00813e-08
67490 134.98 -0.021527 0.00327289 114714 2.85309e-08
67500 135 -0.0176046 0.00309444 114713 2.69756e-08
67510 135.02 -0.013654 0.00291528 114712 2.5414e-08
67520 135.04 -0.00968163 0.00273347 114711 2.38292e-08
67530 135.06 -0.00569374 0.0025522 114709 2.22492e-08
67540 135.08 -0.00169674 0.00237094 114709 2.06692e-08
67550 135.1 0.00230298 0.00218904 114708 1.90836e-08
67560 135.12 0.00629901 0.0020067 114707 1.7494e-08
67570 135.14 0.010285 0.00182526 114707 1.59124e-08
67580 135.16 0.0142545 0.00164475 114706 1.43388e-08
67590 135.18 0.0182012 0.00146475 114706 1.27696e-08
67600 135.2 0.0221187 0.00128473 114707 1.12002e-08
67610 135.22 0.0260009 0.00110766 114706 9.65646e-09
67620 135.24 0.0298415 0.000931681 114706 8.12231e-09
67630 135.26 0.0336344 0.000758338 114707 6.61111e-09
67640 135.28 0.0373734 0.000588761 114707 5.13275e-09
67650 135.3 0.0410527 0.000419847 114707 3.66016e-09
67660 135.32 0.0446663 0.000256463 114708 2.23579e-09
67670 135.34 0.0482084 9.40902e-05 114709 8.20253e-10
67680 135.36 0.0516734 -6.45499e-05 114709 -5.62725e-10
67690 135.38 0.0550557 -0.000219499 114710 -1.91351e-09
67700 135.4 0.05835 -0.000369257 114711 -3.21902e-09
67710 135.42 0.0615509 -0.000516429 114712 -4.50195e-09
67720 135.44 0.0646534 -0.000657339 114713 -5.73029e-09
67730 135.46 0.0676524 -0.000792909 114714 -6.91204e-09
67740 135.48 0.0705432 -0.000924977 114715 -8.06325e-09
67750 135.5 0.0733211 -0.00105099 114716 -9.16168e-09
67760 135.52 0.0759817 -0.00117296 114717 -1.02248e-08
67770 135.54 0.0785208 -0.00128873 114719 -1.12338e-08
67780 135.56 0.0809343 -0.00139913 114720 -1.21961e-08
67790 135.58 0.0832182 -0.00150378 114721 -1.31081e-08
67800 135.6 0.0853691 -0.00160276 114722 -1.39708e-08
67810 135.62 0.0873834 -0.00169476 114723 -1.47726e-08
67820 135.64 0.0892578 -0.0017808 114724 -1.55225e-08
67830 135.66 0.0909895 -0.00186141 114725 -1.6225e-08
67840 135.68 0.0925757 -0.00193444 114726 -1.68614e-08
67850 135.7 0.0940137 -0.00200046 114727 -1.74367e-08
67860 135.72 0.0953013 -0.00205935 114728 -1.79499e-08
67870 135.74 0.0964365 -0.00211159 114728 -1.84051e-08
67880 135.76 0.0974174 -0.00215672 114729 -1.87984e-08
67890 135.78 0.0982424 -0.00219523 114729 -1.9134e-08
67900 135.8 0.0989103 -0.00222665 114730 -1.94078e-08
67910 135.82 0.0994199 -0.00225043 114730 -1.9615e-08
67920 135.84 0.0997705 -0.0022672 114730 -1.97611e-08
67930 135.86 0.0999615 -0.0022766 114730 -1.9843e-08
67940 135.88 0.0999925 -0.00227878 114730 -1.98621e-08
67950 135.9 0.0998636 -0.00227354 114730 -1.98163e-08
67960 135.92 0.0995749 -0.00226134 114730 -1.971e-08
67970 135.94 0.099127 -0.00224127 114730 -1.95351e-08
67980 135.96 0.0985204 -0.0022148 114730 -1.93045e-08
67990 135.98 0.0977562 -0.00218003 114729 -1.90015e-08
68000 136 0.0968357 -0.0021393 114729 -1.86466e-08
68010 136.02 0.0957602 -0.00209068 114728 -1.82229e-08
68020 136.04 0.0945316 -0.00203589 114727 -1.77455e-08
68030 136.06 0.0931517 -0.00197411 114726 -1.72071e-08
68040 136.08 0.0916227 -0.00190529 114725 -1.66074e-08
68050 136.1 0.0899473 -0.00182932 114724 -1.59454e-08
68060 136.12 0.0881279 -0.00174592 114724 -1.52185e-08
68070 136.14 0.0861675 -0.00165775 114723 -1.44501e-08
68080 136.16 0.0840693 -0.00156229 114721 -1.36181e-08
68090 136.18 0.0818365 -0.00146182 114720 -1.27425e-08
